,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
My vehicle is a reflection of my achievement,0.0166377426273,-0.0328175707023,-0.274158773846,0.0813697139455,0.0637956901452,0.0545246335617,0.0331484183701,0.0301752985995,0.163878716677,0.347705816115,0.0456835201494,0.357382833729,0.32958780466,0.416841800645,0.461860288778,0.432915768648,0.351570241993,0.298740650721,0.327069689215,0.117290539291,0.360318734516,0.309022202818,0.394004120741,0.393811484441,0.166581357221,0.532382035742,0.532678902468,0.0940137495384,0.110461877561,0.592904179056,0.212486133437,0.121872899479,0.12751733832,0.239876740396,0.598342078467,0.619752980826,0.480036616957,0.391001144334,1.0,0.68331788267,0.681130646832,-0.0162094062085,0.169447014647,0.125303070487,0.351649382782,0.40635382277,0.423079914944,0.406525022205,0.286956513355,0.29452078022,0.181379330715,0.303845489975,0.346127842315,0.226409043315,0.222693856212,0.220850599171,0.21005665408,0.300937354455,0.353660971327,0.32107057797,0.34136604316,0.371459932129,0.282315478557,0.290585593002,0.301511690211,0.29830765972,0.25945424788,0.252832123163,0.311230463708,0.304961783934,0.288877550877,0.276471662871,0.342077737195,0.279709820202,0.224086029058,0.248381533207,0.308218582909,0.342952629716,0.370008329582,0.288652363743,0.334733309304,0.300230030083,0.157434226083,0.13047856346,0.20070527007,0.284450851233,0.353364606277,0.255223408615,0.325298111492,0.139678440873,0.148260760657,0.174189839167,0.169788382938,0.102434945873,0.122753127466,0.274907239387,0.220410562144,0.358018743005,0.279522488207,0.115712759905,0.100075660361,0.240046256797,0.309801776034,0.284985004693,0.207903336621,0.266561610553,0.24719933263,0.228040100788,0.245916162212,0.390095086542,0.339969928961,0.344904485258,0.246343930685,0.327851456049,0.362258147118,0.357789760196,0.351895517902,0.231700397933,0.393028272768,0.260874084794,0.299666871214,0.386428929325,0.446487953028,0.278530776265,0.309471206647,0.386394536529,0.199307422696,0.0216396546908,0.0319379894657,0.147923232283,0.0315979069429,0.0260839978334,0.0163132578948,
I chose my vehicle to reward myself for my hard work,0.0324610546606,-0.00819779641359,-0.244055423436,0.0453589692694,0.0451197308358,0.0329883072589,0.004102143924,0.0172841326265,0.176924289619,0.3454285422,0.0850347066111,0.35632647754,0.329755972733,0.374202300299,0.416950744772,0.40040185084,0.342718426595,0.277880027556,0.268725527614,0.0747938742215,0.301294238166,0.246875586343,0.320945722312,0.32372264819,0.100485956586,0.504436317161,0.522466487262,0.0522107906115,0.0586562322724,0.532164422722,0.175204847699,0.0976438570125,0.105508498488,0.199068941929,0.522423256243,0.545405150066,0.411857109165,0.269305771077,0.68331788267,1.0,0.66591808586,0.0225246404888,0.18258714727,0.126908397786,0.360277474359,0.376305074417,0.382614591422,0.381663369367,0.29908539926,0.267564027703,0.19079596852,0.330763526108,0.306810679705,0.217765831229,0.237264148656,0.23552383702,0.229910366116,0.302610299379,0.344199255913,0.317057373683,0.34439857972,0.353007228328,0.289618168648,0.293815145364,0.284335779728,0.303573713906,0.253167455227,0.246035790306,0.264922145417,0.273858130458,0.261234466624,0.242732337693,0.292467832913,0.248758099154,0.230735888004,0.249750918543,0.292454402695,0.317122167441,0.364023820646,0.267490400013,0.284740027066,0.281864220349,0.168614346457,0.119645492591,0.216371410007,0.276456499459,0.33081144677,0.229428873994,0.290318615341,0.131334171088,0.152499792591,0.162715307808,0.172970573656,0.0964015386829,0.120461423621,0.248132626461,0.208585707149,0.337635195604,0.279966147847,0.0923613618373,0.0927203726107,0.186427189648,0.275160655903,0.253451283145,0.194238060662,0.238947191822,0.235166013924,0.216303432612,0.22921438713,0.343859302286,0.295815022047,0.304955068899,0.244585040667,0.311053108941,0.337513065037,0.322198060544,0.316751413911,0.205144140098,0.345902536094,0.242600401301,0.259585187875,0.360357376002,0.406933322011,0.273715861466,0.31465536816,0.35304052852,0.190522988311,0.0152924432497,0.0167378053593,0.157202466284,0.0387714908168,0.025043279002,0.0133521895895,
The brand of vehicle I buy makes a statement about who I am,0.0505625199289,0.00832511368458,-0.183980793661,0.0403873817437,0.0354996813822,0.0248286040278,0.0105749405218,0.0108319368768,0.176261661437,0.326898176993,0.0777215824994,0.332748882784,0.28318745342,0.358961078197,0.41471160079,0.388727672013,0.337839591531,0.262726135281,0.21435219615,0.0903719830351,0.298151748827,0.262095320796,0.318152254482,0.324238121638,0.127351310457,0.498771697459,0.494784297851,0.0630957753023,0.0706868153771,0.614939339928,0.126954468862,0.0208467836438,0.030464229756,0.181593047748,0.54427186444,0.5865243313,0.408080582043,0.325900542929,0.681130646832,0.66591808586,1.0,0.0137735213208,0.189048592367,0.128750412734,0.356190665984,0.383804608789,0.379958808382,0.37864265834,0.300216077378,0.285222727722,0.180474792452,0.313235915117,0.290670534685,0.189515562161,0.224576921374,0.21753738577,0.211586253683,0.286863478588,0.324467378605,0.290994750255,0.333994047456,0.344004728001,0.291482933618,0.28847415911,0.283334529944,0.300388095809,0.231482502678,0.216111705211,0.249514707556,0.26088654072,0.237220714063,0.240465942797,0.302392197643,0.247480991854,0.207011841882,0.224077003046,0.257265846517,0.306905774382,0.334240867343,0.246509544684,0.266191483748,0.255493267408,0.186999392875,0.134405016972,0.233148593032,0.26739383251,0.316607634344,0.228183886317,0.260419399762,0.140086382456,0.14522711731,0.154603039583,0.161712111409,0.0902875481872,0.10508982694,0.238253352769,0.182409510391,0.330001868223,0.266637516313,0.100077960152,0.084024154995,0.222370780744,0.336102700905,0.301165930258,0.235630412937,0.258186069953,0.231713726533,0.21450420476,0.229084659305,0.33067449648,0.288092693442,0.326514498523,0.215107867835,0.299747071732,0.374689470048,0.318001115486,0.297755904522,0.173064478091,0.321718653065,0.211570960283,0.244456444546,0.333556043543,0.396743236435,0.255285361275,0.290634860615,0.333551992362,0.160082100932,0.0243059012037,0.00843465208498,0.142537560074,0.0297174727092,0.0176184406876,0.014612804304,
Your Involvement in Purchase Decision (%),0.00410994953479,0.0410836669338,0.0105025880259,-0.0533451335317,-0.0584135389056,-0.0390171676571,-0.0183442663752,-0.0337756807523,0.0449346800765,0.0419253264739,-0.017283342854,0.0355003293439,0.0357207915406,-0.00499763759258,0.0101632657361,0.00310838720401,0.0189972200322,0.0312466100725,-0.0291283929549,-0.058269035193,-0.0802977076719,-0.0458390761665,-0.0837716040327,-0.0654645942181,-0.0450439027311,0.0178410003445,0.0363063313171,-0.00896467287969,-0.0655559254212,0.0472453211572,-0.0397272262467,-0.0546857098262,-0.0449637981951,-0.0161439827153,0.00892619301186,0.0116959000488,-0.00820057121224,-0.035866998958,-0.0162094062085,0.0225246404888,0.0137735213208,1.0,0.0952472703955,0.0615662796772,0.0693168419129,0.0355061681482,0.00709632945847,0.0324279105102,0.0678792371463,-0.00143848430629,0.0688700227772,0.0661413762947,-0.00722653382557,0.0445980219877,0.0562662331026,0.044863611254,0.0518213634208,0.0528927434747,0.0306880242682,0.0324220516102,0.048138699653,0.0313786046826,0.0603972031779,0.0481142024721,0.0484733689486,0.0591776377887,0.0273332691433,0.0312429817563,-0.00571834808256,0.0254662066066,0.0227353079436,0.0153308041556,0.00840998153556,0.0211939855407,0.0647274979127,0.0393241560255,0.0130510090023,0.0108977183263,0.0441890019615,0.0326011841958,-0.0219383144407,0.0216574603436,0.0826140580448,0.0615734176678,0.0693940254077,0.056453414452,0.0456716284726,0.0290167706137,-0.0223602124197,0.0498791220744,0.0629096546595,0.0449596260939,0.0545411344775,0.0653147927093,0.0549699603174,-0.000231579693,0.0152802255156,0.0368197455884,0.0455562162109,0.0380036622026,0.0579825418168,0.000142892937151,0.0310894603242,0.039528763739,0.0214600837241,0.00573319274721,0.017681217753,0.0244722742936,0.0227436705046,-0.0380383764869,-0.0085319161725,-0.0104993631051,0.0580944589004,0.0356159165921,0.0439899300021,-0.0390151935014,-0.0292573343918,0.00537296644518,-0.0570997319543,0.0039879451822,-0.0298322525623,0.0210015239304,-0.0285655187697,0.0412729591345,0.0507931555954,-0.0105881350382,0.0344292009563,-0.0348615518691,-0.00584810572505,0.0423087978216,0.0125934707734,0.00167910845775,0.00727563396915,
How Likely to Recommend Own Vehicle Brand,-0.0152268901269,0.0341040058272,-0.0210326772456,-0.0238790554598,-0.0318047772626,-0.0193356892177,-0.0174652069929,0.0110494084935,0.0819559442822,0.127081408417,0.0592609623119,0.168079897519,0.172772394184,0.14545333674,0.137666810574,0.122328960583,0.156129839305,0.205518676816,0.15773383743,0.00291400886872,0.0614878284011,0.0699163896034,0.0552680390461,0.0604519496066,0.0975800466422,0.246435702868,0.213248994524,0.0812959733464,0.00288403286677,0.204942340581,0.0653293219327,-0.172072213978,-0.157348123022,0.0828853489665,0.14391629898,0.148036393846,0.152639660923,0.0768452452494,0.169447014647,0.18258714727,0.189048592367,0.0952472703955,1.0,0.502931955051,0.272261284524,0.209628867012,0.214138105112,0.220834750749,0.267650906815,0.179252925924,0.260632876453,0.274347978469,0.196819206482,0.264505547979,0.267148198188,0.250439612757,0.259922513919,0.226703101958,0.213740216249,0.21772411777,0.254645217946,0.233937908137,0.266929928197,0.258170548602,0.240938409497,0.26038612242,0.235225506316,0.237020447814,0.226201901387,0.23078115822,0.255214607316,0.214171880864,0.204538311474,0.227767106486,0.261992762109,0.240935138564,0.195179316523,0.211833074442,0.235503578475,0.21427316824,0.204622316329,0.227746719939,0.298723229406,0.256681882534,0.282644989152,0.250390734198,0.237139327472,0.219626018307,0.168301430699,0.258128746903,0.246917774098,0.245410372489,0.255127117064,0.231155337451,0.217070853087,0.205321515468,0.232976269703,0.258341183623,0.260420425877,0.200505339499,0.218341069298,0.195243660883,0.283398029968,0.293688319487,0.247911111406,0.200808555098,0.260779509249,0.276420509563,0.239108910919,0.175700971237,0.127371462414,0.144524889652,0.268012610045,0.267005257709,0.287288363993,0.134024906772,0.157070934318,0.152880620124,0.129697677481,0.171155007892,0.102237279509,0.20565298787,0.154516369888,0.242739052037,0.204142040274,0.193386791577,0.206833328777,-0.00681152801163,0.00836590231419,0.0492744724208,0.0113885734979,0.0103886594844,0.00370962691315,
How Likely to Recommend Purchase Dealership,-0.0123395333343,-0.0159131211317,0.0266624222814,-0.0144532801311,-0.0391047798149,-0.00977717119962,0.00403734851834,0.00750850935617,0.0343180755144,0.092654443391,0.0387011457543,0.143457420033,0.137988139778,0.127986392495,0.123674672089,0.120952262731,0.149288319279,0.165503155347,0.134593770446,0.0130047224609,0.0782121057219,0.0679906226883,0.0717800400573,0.0714723163557,0.0773606425838,0.196812212602,0.162980451372,0.0679409986878,0.0217961961031,0.140453505002,0.0654391393639,-0.103669636521,-0.096161402913,0.0617637345495,0.121832900883,0.122146243605,0.113876996915,0.0637511805526,0.125303070487,0.126908397786,0.128750412734,0.0615662796772,0.502931955051,1.0,0.221415407136,0.191917194655,0.197140131355,0.181512710568,0.222588487344,0.169733496604,0.216287724458,0.229469565644,0.19127006743,0.228057792981,0.234167897437,0.219468963658,0.227167860943,0.200273091285,0.194712433825,0.194348232244,0.194865618275,0.188100672511,0.214029680596,0.215336532921,0.210702040605,0.203341749977,0.204179086358,0.207666576801,0.188099260265,0.19556582317,0.205975856355,0.18193325704,0.192348764649,0.195400865133,0.221911844897,0.21071263393,0.175937525232,0.186044789935,0.193062156995,0.170235004913,0.180770238775,0.193752403974,0.225795885409,0.20693375128,0.214179869565,0.209551251564,0.202748185998,0.191252520351,0.176642090078,0.206352903718,0.206338303636,0.213440635137,0.215413271991,0.174354306763,0.191312056381,0.171962469861,0.217657561617,0.200229921833,0.21128750621,0.162618506696,0.175964515046,0.156717067819,0.217407675711,0.227199956944,0.161950600925,0.237691615801,0.330932250222,0.368902811235,0.284851845912,0.181324612278,0.117943036731,0.111912036949,0.221176149325,0.220168713928,0.223274184935,0.134164565659,0.129886124311,0.152362193248,0.13735355815,0.162892126202,0.118463201456,0.166079818727,0.140195391695,0.206624470504,0.159960164761,0.171058682529,0.177412515486,-0.00744538376092,0.025559977005,0.0391826777974,0.0131295619484,0.00724071283911,0.00764376789739,
Overall Exterior Styling,0.0738209005486,0.0969573532444,-0.0694348257138,-0.0188292880371,-0.0221849834912,-0.0117144046814,-0.00130926587006,0.0174876713226,0.147196000324,0.219345210201,-0.0261351594985,0.295985967616,0.265562399258,0.27372973951,0.370497740098,0.367454452539,0.359196382253,0.357833514839,0.224939962512,-0.112332171478,0.108302711577,0.0871321212814,0.0976932719208,0.114743833834,0.0668426149369,0.392772963814,0.338971157836,-0.0104901581793,-0.136984466746,0.404272888505,0.062502241139,-0.0348198375555,-0.00630297225285,0.22082913458,0.437222559655,0.453712969551,0.361399741701,0.0964747790365,0.351649382782,0.360277474359,0.356190665984,0.0693168419129,0.272261284524,0.221415407136,1.0,0.671029421341,0.608944642751,0.663876642135,0.750199579783,0.441540097416,0.518761656991,0.600901913254,0.41206039053,0.484104398274,0.519205427525,0.507034707329,0.511658277083,0.527050374654,0.504677915702,0.506778733321,0.683182835145,0.614977121651,0.628447287872,0.612590081018,0.526056506047,0.647684069215,0.483855902137,0.486193214035,0.413120114681,0.444382772432,0.46884367518,0.384135895058,0.420324015541,0.408251660463,0.511516042798,0.48052293711,0.428969784438,0.426195672696,0.536050567076,0.461939736961,0.334117072115,0.454085703114,0.418384152569,0.357114012644,0.452611099205,0.479892608396,0.482264608182,0.388693181184,0.292587800898,0.363929475595,0.397523022507,0.365788421554,0.393025191072,0.275621797387,0.273880952681,0.329042766999,0.339380010864,0.469423752371,0.470502621976,0.219136806041,0.228661175223,0.259436492289,0.451719270085,0.416910745238,0.270752954067,0.300408651707,0.367260026417,0.377749201794,0.367291074708,0.313525409065,0.214476212661,0.280046715184,0.509841682755,0.53014185223,0.565257588323,0.265035081483,0.333329992588,0.269786349925,0.239209455246,0.27018511231,0.196366200996,0.473917875801,0.34052687841,0.493723098661,0.4485520054,0.38794903267,0.284051265708,-0.0146962306096,-0.0132358325816,0.144379278277,0.0191402818001,0.0120045707512,0.0112975873367,
Appearance of Wheels & Rims,0.0423374750102,0.0649630554872,-0.0816253694382,0.021336012801,0.00408610474692,0.0137227659607,0.0231591493776,0.0255804791375,0.138621903866,0.202294030276,-0.0180147642045,0.347149989956,0.264634947252,0.33570215715,0.437325036875,0.423905949722,0.378116766028,0.306183176802,0.228866023216,-0.0506846036489,0.254736168174,0.190874132809,0.243064992727,0.238162052848,0.102262074893,0.395983705946,0.354878393767,-0.00532412412292,-0.0492087442038,0.377391010415,0.0933592407882,0.00260056580663,0.029156711978,0.234111439912,0.426313124784,0.475953461206,0.383201701548,0.158197555677,0.40635382277,0.376305074417,0.383804608789,0.0355061681482,0.209628867012,0.191917194655,0.671029421341,1.0,0.870069616258,0.764076607556,0.609967697613,0.576071534302,0.360223026314,0.498462403398,0.484332848062,0.379953663804,0.430412823679,0.431951037803,0.412575421767,0.488406945589,0.512313167643,0.510276289525,0.582912452645,0.595420381414,0.533736574017,0.531585471321,0.506632763071,0.550704227426,0.440545370869,0.43414349342,0.41889623535,0.426004629289,0.429851995911,0.382728402239,0.453378283599,0.404291775045,0.409016490999,0.428156856761,0.466930273407,0.471577799743,0.552529867177,0.452703891182,0.397101545511,0.444528852254,0.312292061921,0.256659999528,0.388344047874,0.447249915746,0.503581519797,0.380985366469,0.363117429325,0.277135501232,0.294736296501,0.290417472675,0.315049344224,0.194338701692,0.209401275101,0.34732796516,0.317825488232,0.473890253066,0.432123721033,0.168191584276,0.166495954511,0.269002714994,0.420204609054,0.389762421946,0.311370951805,0.342882350792,0.379618136856,0.358587101504,0.371019942776,0.406455722198,0.279394209715,0.363234735346,0.42559252494,0.496725500709,0.492568811256,0.340299417804,0.40426855704,0.28951555629,0.354419635367,0.286290967064,0.270551223315,0.51430652055,0.435664407994,0.451181775139,0.437567093641,0.491023314296,0.25189211741,0.00618971480496,-0.0215999158685,0.136625111957,0.0280658417056,0.0192989896636,0.0136445835922,
Appearance of Tires,0.0224054957408,0.0166302303933,-0.0962677485609,0.0394376236441,0.0135347139965,0.0328234281779,0.0276566628251,0.0346245099547,0.110776583186,0.198737469706,0.0129632516023,0.333426107556,0.268095567669,0.362581264713,0.42419527713,0.413415861415,0.370360791596,0.318093488791,0.291082194848,0.0220030573901,0.308617013943,0.235367863891,0.296173546003,0.289936226002,0.12915768293,0.400536531386,0.361743138076,0.0579595408854,0.0266390598583,0.367114074221,0.15198293094,0.0284506783355,0.0419457886357,0.251011092422,0.420205346287,0.451211682992,0.390503978547,0.199102690982,0.423079914944,0.382614591422,0.379958808382,0.00709632945847,0.214138105112,0.197140131355,0.608944642751,0.870069616258,1.0,0.761544675485,0.571548115652,0.5910593183,0.345225432972,0.467474855747,0.541568120022,0.388693533877,0.425877167581,0.430316782281,0.409818550705,0.471058765387,0.507943854199,0.498579190509,0.547153588666,0.572882020729,0.504902085005,0.509055817811,0.499272014512,0.519929189823,0.462020127509,0.44643428735,0.448637358825,0.448073404979,0.442191662984,0.409660038825,0.478184932789,0.433795765287,0.399768342938,0.43892068009,0.479533773499,0.502265487993,0.538422813301,0.458400846696,0.457678784739,0.466038197202,0.308255074727,0.26939674939,0.381794000777,0.453775115001,0.508187807668,0.399967674293,0.426132074153,0.293831792431,0.306355929585,0.320102111434,0.329011961196,0.20178420358,0.215948921897,0.372894802761,0.342003851437,0.4711221015,0.435513039109,0.207104063182,0.195884192157,0.320895153829,0.432272048371,0.402837297257,0.320274237494,0.38058814099,0.411679517025,0.38200326156,0.395529256811,0.457061359736,0.32187238276,0.382918871385,0.423061451775,0.508012945886,0.486567827364,0.379001076145,0.417649800314,0.315105388423,0.423859486207,0.322750557971,0.30493174787,0.508675094744,0.467069603542,0.451429710644,0.42381500653,0.51750732075,0.294674642387,0.010909266994,-0.0166178250751,0.110665907896,0.0246241106796,0.0187174799659,0.0155149897227,
Headlight Design,0.036439100215,0.0609959093758,-0.11272070002,0.0091977671682,0.0101594719764,0.00850928913872,0.00072164087565,0.0261156332967,0.154130644709,0.230830804851,0.0199964174795,0.345838096814,0.2741712879,0.344805858161,0.428762710369,0.418911533348,0.396043787254,0.337123126,0.260096191383,-0.0181302900431,0.259941928871,0.202473904102,0.24879560242,0.257995275287,0.117854363757,0.404651208109,0.373060694159,0.0344860337977,-0.0234116583601,0.384515525346,0.116625530934,0.0234714267082,0.0458648057735,0.261552561496,0.429463581906,0.472921976042,0.404761312576,0.186127901581,0.406525022205,0.381663369367,0.37864265834,0.0324279105102,0.220834750749,0.181512710568,0.663876642135,0.764076607556,0.761544675485,1.0,0.657568095229,0.599206260886,0.390571156846,0.516904206463,0.517765506202,0.414643947141,0.463603504495,0.463310888808,0.445281016693,0.501524675278,0.52701713162,0.532142837447,0.596815063051,0.593675536846,0.555915809419,0.551529975476,0.551099923811,0.575382081965,0.480622284827,0.468384955285,0.444389647337,0.46189911176,0.453987641851,0.415117674574,0.485816088883,0.440429295292,0.444245381576,0.467034906205,0.487750554984,0.496371462828,0.554999653249,0.48465065065,0.41687460108,0.474016157784,0.351282696814,0.29915360745,0.423153979859,0.500788518332,0.535235586383,0.410731437851,0.392780792949,0.314291479181,0.346807284894,0.339882018882,0.363885762549,0.224992410215,0.222716842549,0.351064721957,0.338500068686,0.49698047407,0.465701798879,0.211781209435,0.197708278222,0.309423749981,0.433083587713,0.396912595309,0.314230192489,0.34038768037,0.379644442343,0.362696966212,0.376719455214,0.412107520228,0.305285029026,0.381258919959,0.462185898007,0.52528067351,0.5062797542,0.366948354843,0.422440966,0.301493158346,0.378672583755,0.3022740167,0.273371975935,0.529675691247,0.455181122447,0.472397093458,0.450105546147,0.498570197818,0.296876096781,-0.00267552765003,-0.00320100151732,0.13333852148,0.0239198423171,0.0116076441299,0.0129667709425,
