,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Overall Thoughtful Engineering,-0.104474715619,0.0530576302856,0.0607762500744,-0.0346779291003,-0.030307379871,-0.0296311995616,-0.00881255184235,0.00813388126348,0.103524599762,0.228302156517,0.0556510206246,0.212341940941,0.191838182663,0.172013664319,0.279570996506,0.283839236017,0.354394217465,0.36141522976,0.195816863835,-0.0529933531982,0.0761551243997,0.116558032775,0.0576541017735,0.104067843002,0.150548025651,0.263857303278,0.224795894748,0.0868195351437,-0.0454726660805,0.228401571407,0.0397357416274,-0.0599113625238,-0.0521522069754,0.263098673417,0.214238546154,0.230088907041,0.296271486816,0.131851757951,0.193897089792,0.187447553053,0.200601918467,0.0447108725731,0.251758658041,0.20734876414,0.388777523339,0.333085224146,0.3282587322,0.386068244878,0.482427653561,0.349452282206,0.434163707634,0.412539209741,0.347636459834,0.439872327281,0.490809673389,0.500350255062,0.498356512474,0.444800026519,0.405405932629,0.44066589219,0.467050246388,0.402991308773,0.527569405732,0.534033937433,0.494007228712,0.511110263548,0.435615035902,0.441848695769,0.348686006154,0.407571421532,0.421639540958,0.396234426426,0.350676557351,0.432601770922,0.491010159996,0.486725692753,0.395191319981,0.424868958789,0.422563407721,0.497571839658,0.340371542211,0.522171044066,0.726818616258,0.520443428835,1.0,0.56304387658,0.513379084151,0.423081585577,0.311834131812,0.521786613912,0.54255592844,0.486520069235,0.534548095351,0.397693550524,0.332703368618,0.327842391422,0.421886354444,0.526866955203,0.540314670068,0.337488907294,0.300324159202,0.379405047686,0.447923249913,0.47434957081,0.298228641292,0.290101940254,0.377819297368,0.379780032388,0.371156139123,0.234091379244,0.164394899533,0.238668056333,0.489540048142,0.509116103407,0.455909487825,0.240980872005,0.315014952349,0.230862699231,0.224633613841,0.191298528301,0.104396144042,0.362598107947,0.244045162832,0.5029959912,0.37251479935,0.418762813148,0.378996634658,0.00233899895216,-0.000107756536155,0.057958031444,0.00375770732939,0.00569013583175,-0.00377565757189,-0.00377565757189
Placement/Ease of Reading and Using Controls,-0.0516310704303,0.0307452577909,0.0751589754645,-0.0553058446771,-0.0572857871483,-0.040221524534,-0.0110829579755,0.0045627497762,0.102096615747,0.205695568745,0.00996035722428,0.223634305184,0.235015184025,0.213568005214,0.270602247036,0.293272116359,0.347583695913,0.365345206869,0.29509268324,-0.051122244659,0.0853226135326,0.106471290885,0.0926940175104,0.103948865378,0.126785216445,0.262418308769,0.24929654224,0.126038084431,-0.0433406160785,0.250514526251,0.109374623361,0.00150850505469,-0.0161832510508,0.328162624595,0.259714515018,0.274079653902,0.36765240003,0.162282531111,0.223861845256,0.214357191547,0.203481012827,0.0380227691651,0.220169571652,0.193428921488,0.408305496855,0.372077613169,0.374164868332,0.436700688073,0.45182212326,0.391335429955,0.393266504031,0.41617703438,0.368223362469,0.457254624236,0.492451256883,0.482272068555,0.484367145663,0.441899515,0.425511035892,0.457930581218,0.509728332486,0.475047223097,0.5294541953,0.539479825888,0.613210823707,0.537331142675,0.525439676195,0.515929159625,0.385715274541,0.452665221408,0.464782870103,0.425360882172,0.463162968047,0.479762295475,0.535629891009,0.566924732064,0.48927473275,0.488503284359,0.522749843443,0.552362248228,0.413175854139,0.551878917477,0.517658789412,0.49886367108,0.56304387658,1.0,0.755054061284,0.45126568111,0.401520650773,0.510474765307,0.553893481387,0.531634689623,0.540786467294,0.409680875948,0.36684850389,0.38652766133,0.468328751145,0.574464561779,0.580095982672,0.398149260773,0.352030916966,0.444179641928,0.448142316489,0.451254219357,0.294606116227,0.356376477424,0.431444837821,0.411463914564,0.421518134527,0.321852118317,0.223786609175,0.273443707213,0.544483408905,0.557190279273,0.47534568195,0.221929966599,0.43560711977,0.312038731383,0.275119592887,0.259327173036,0.17807613284,0.47436870721,0.328162948961,0.460891176008,0.47188085569,0.539049135098,0.452539404023,-0.0316502726502,-0.0176026045513,0.0609592574498,0.00883192660201,-0.0033250077777,-0.00179282397784,-0.00179282397784
Electronic Displays of Information,-0.0640525282691,0.039197156251,0.0405274349002,-0.0300917672173,-0.0288473283576,-0.0214688010307,-0.00893248737436,-0.00496062782187,0.155820517039,0.226446103415,-0.0122539359032,0.244228325368,0.244161799312,0.252882126136,0.31571519859,0.325533573554,0.35083478271,0.344932706612,0.317223297723,-0.0513769641649,0.1175798585,0.117331310077,0.130239911959,0.128633091979,0.116890994452,0.289175465728,0.283735020765,0.11092242707,-0.0444197915238,0.278814471884,0.117498398046,0.0160509865054,0.00236899127183,0.323686845566,0.302922553531,0.331018589947,0.38454823467,0.200529382873,0.283261119293,0.262219436227,0.253836576589,0.0330233471902,0.214383971835,0.182185331492,0.416702377504,0.413090982073,0.417875666535,0.470312828109,0.42521573356,0.393493814806,0.335396785333,0.407654318709,0.356603898296,0.39940176649,0.427804923637,0.414094849496,0.414498880052,0.422638233849,0.426276454404,0.445187481974,0.504585398174,0.479437216133,0.494483081631,0.499644573258,0.609839800396,0.511387509335,0.457799486748,0.456644994773,0.390593913759,0.421052449537,0.434917791719,0.396388022822,0.455398869087,0.428931312405,0.462314846503,0.508893074471,0.479254863795,0.482239434109,0.541520213295,0.530508313663,0.443535521745,0.521873046259,0.43956692341,0.399858678458,0.513379084151,0.755054061284,1.0,0.404543776946,0.392311287243,0.421765509414,0.435973161483,0.434907845293,0.441015982024,0.349299607833,0.326746539672,0.375852962655,0.431591663566,0.639691793411,0.571970746207,0.368414529572,0.307517463865,0.44518904248,0.452954006212,0.443755872195,0.295648825967,0.36275074154,0.404513675923,0.37282102418,0.388604385755,0.363587655028,0.250969793277,0.296085631778,0.474761619209,0.530033388387,0.477108009951,0.220659081621,0.509058771254,0.315499132964,0.303064318472,0.267640187665,0.221849402997,0.544785428383,0.378110181663,0.42612395268,0.519497092754,0.65613221441,0.43013577763,-0.0198462303503,-0.0150498681036,0.0676642499101,0.0133961228632,0.00525252286276,2.68869126941e-05,2.68869126941e-05
Usefulness of Trunk/Cargo Area,0.0183711574848,-0.0103349496649,-0.00533261107007,0.00268068678579,0.0250445276005,-0.00549789057619,-0.0185871043914,-0.00865932534084,0.0477296690795,0.170204760402,0.0659420257785,0.16479881077,0.18155453321,0.178892889428,0.197379833244,0.217195683721,0.26126595369,0.29766585638,0.266388190221,0.0198166662849,0.106316157516,0.151131224034,0.136701189713,0.130504022777,0.182265326811,0.218850685584,0.207679680225,0.178125247284,0.0362035921755,0.179144657155,0.148210402556,0.0186229842982,-0.0110945439957,0.261003436904,0.1776653293,0.167323460404,0.316652125807,0.139192962328,0.149231420706,0.130708405689,0.131897124494,0.0271841528351,0.204097685538,0.176337949528,0.306619714975,0.272632647735,0.286583291895,0.323531736636,0.344068528707,0.302454478326,0.344908091217,0.334435182377,0.370763220875,0.422328280895,0.447145256943,0.434977974629,0.432969819313,0.397622738001,0.381584529679,0.40979762342,0.413648468341,0.395307152227,0.440240065229,0.457775097248,0.498309692437,0.452459438567,0.48461419003,0.497769534979,0.510642123469,0.737609532925,0.592813563935,0.881806659552,0.442232567375,0.800629037873,0.471663392016,0.473525908194,0.41000026991,0.544689995178,0.40244779873,0.43718949637,0.354881357418,0.446808593768,0.416134907883,0.383493220352,0.423081585577,0.45126568111,0.404543776946,1.0,0.322909673869,0.40117066453,0.432549728141,0.457603657752,0.435897726818,0.377753036356,0.338207074086,0.325397260758,0.374707470279,0.382888395394,0.436349822673,0.375547363845,0.350861172617,0.374988315966,0.341078658976,0.351394885063,0.254044351245,0.303810205745,0.332214589206,0.330840293447,0.32560684162,0.280294804472,0.206677797503,0.223697094396,0.477408989783,0.547627262918,0.360643576176,0.197902782038,0.259059974613,0.273332084758,0.277472512506,0.242087310698,0.143141340958,0.341335028497,0.281892085768,0.412176393513,0.348008898305,0.320578647379,0.412476784809,0.0186764057133,0.0133699939922,0.0248094055211,0.00998464416969,0.0137466556093,-0.00188529356081,-0.00188529356081
"Flat Tire Preparedness (spare, run-flat, etc.)",0.0145967802298,-0.0103126897835,-0.0406330569467,-0.0112123259886,-0.0126133127768,-0.00967317016524,-0.00163140607359,0.0019249065668,0.0240383062443,0.159626585615,0.11272774887,0.193630645158,0.213725950759,0.262560112535,0.242915161129,0.266838943536,0.296295966755,0.261456015035,0.318112559159,0.161633109709,0.234425028463,0.25056310035,0.232353178758,0.233686580058,0.157693233425,0.287749026727,0.253247822816,0.29101054057,0.193709983623,0.233904938326,0.281596740891,0.0816935658166,0.0209454254154,0.26096423878,0.21527464054,0.222168167312,0.296490660331,0.266680882004,0.232051627534,0.200832219595,0.199731233887,0.0024065827164,0.161973931452,0.146732875212,0.22502890965,0.30436282497,0.358762939911,0.343612182882,0.242670892416,0.318212925253,0.218525033712,0.255877181766,0.380350467649,0.258729271133,0.326116678898,0.321230158511,0.304841345111,0.289085536102,0.319924545134,0.331302620029,0.239062339605,0.293052692088,0.254907833685,0.275868788522,0.36259795985,0.256118689379,0.342722940372,0.319463400455,0.306036085392,0.325535046063,0.314430091637,0.32060015966,0.384532486247,0.345287493567,0.282555019844,0.334818665931,0.362445413109,0.390432559551,0.358189113628,0.329894010543,0.428873733728,0.419338598022,0.27525181033,0.261239628084,0.311834131812,0.401520650773,0.392311287243,0.322909673869,1.0,0.284988954252,0.30775681604,0.353770412249,0.356449804646,0.320203639064,0.318803775327,0.384810168514,0.405406576042,0.36980156228,0.383460881424,0.384076424282,0.360369909244,0.435266251113,0.336251721493,0.348253655228,0.296041528251,0.391219803167,0.444636293461,0.378818758326,0.427456350559,0.482845748834,0.470092761739,0.505955735778,0.303523057804,0.360008514157,0.332858025618,0.308443162564,0.344586315958,0.421989944288,0.463866415732,0.395384441797,0.322000681067,0.346615502281,0.499522166735,0.346928825601,0.274145482759,0.380680399795,0.408515518977,0.00371237521391,0.0156142524966,0.0330481571278,0.00864286666951,0.0111975313376,0.0042628139276,0.0042628139276
Safety Features,-0.0373119855207,0.0323127232728,0.0331716115832,-0.00393104950022,-0.00326582735435,-0.0119831654834,-0.00229312634468,-0.00248711198109,0.0558262756375,0.159935377463,0.033060510126,0.121739589969,0.163561546156,0.118615772383,0.167499270936,0.175824908852,0.270622240606,0.334056332116,0.246004336722,-0.0724225919696,-0.00545665651747,0.0498917901962,-0.0224272818615,0.0175609539913,0.171822575157,0.167494947681,0.129644888626,0.123182230752,-0.0624028350005,0.140427589316,0.0750694329185,-0.042023481536,-0.0475697697758,0.247305446348,0.138523320585,0.120871615381,0.223638677313,0.105865591623,0.100186413872,0.100050225729,0.0868117258184,0.0267143809888,0.216323701984,0.17933212511,0.284235744371,0.193197753626,0.199070447824,0.257917398612,0.367006002226,0.212443311187,0.433704060813,0.334025174171,0.268627511314,0.460874755954,0.466102404347,0.47663516012,0.489128605912,0.364818836968,0.306181942989,0.333822260509,0.375316071478,0.312811361747,0.418279462841,0.436500223237,0.391123161555,0.407755721684,0.396168473717,0.407715716367,0.331911467539,0.382981767337,0.40157254109,0.379035503628,0.270402441597,0.398064800653,0.469999140948,0.448466707687,0.316121013543,0.342350644056,0.328136824847,0.426838406344,0.289167049074,0.445051307466,0.565844373688,0.888219854507,0.521786613912,0.510474765307,0.421765509414,0.40117066453,0.284988954252,1.0,0.742662270551,0.620584584869,0.664479135777,0.458042526912,0.387534603603,0.309327615245,0.453146758363,0.419624406368,0.453239237891,0.378301528035,0.346673549191,0.374721201723,0.366060270892,0.407985146324,0.232063304091,0.21050910021,0.344238896357,0.361506167729,0.344544777708,0.177581508592,0.139979534456,0.156312202783,0.463761825,0.414762351309,0.387708461653,0.201565527743,0.25947457448,0.240271512088,0.14870548769,0.192554884995,0.0922997037681,0.28940812614,0.169401683068,0.422070209749,0.320051914982,0.301788690346,0.41500932389,0.0165748738567,0.00790293832375,0.0330000826705,-0.00195355786978,0.00668139244774,-0.00731733658138,-0.00731733658138
Front Visibility,-0.0330696672255,0.0248897113606,0.0751164653416,-0.0599116375936,-0.0475262627894,-0.0489297255803,-0.0192805561803,-0.00305201805389,0.0322658723709,0.155755723528,0.0366769269994,0.145673179927,0.182979459243,0.139533746335,0.176762384454,0.195524489586,0.298296852611,0.351222022866,0.257730222271,-0.0504927780863,0.0154561355551,0.0660801570299,-0.0066942260071,0.0319851097611,0.14167192413,0.180446700294,0.151418942625,0.129454851369,-0.0394494674093,0.158270358796,0.0832857497995,-0.045865086975,-0.0516522843453,0.273279835963,0.152398181915,0.133567732601,0.241773272772,0.0908937243732,0.101975506613,0.102553477878,0.0944228002579,0.0347835881792,0.216136748815,0.187516680638,0.310988921032,0.219882146041,0.225137697998,0.283153369687,0.392531302178,0.243719600844,0.447282298605,0.360321892167,0.314002553784,0.490109019512,0.515974460952,0.515672103151,0.531617751854,0.401534240623,0.346288482241,0.386818718879,0.396443227841,0.35224529087,0.454131544155,0.473399286701,0.434346529189,0.44290403887,0.484215460847,0.480658470091,0.335893520403,0.414913867297,0.42467338269,0.400823532698,0.320451775919,0.444344667093,0.534771050194,0.528937505894,0.374036350328,0.386436464532,0.360214392283,0.462513301223,0.304924024306,0.48279893554,0.580812822826,0.716560465524,0.54255592844,0.553893481387,0.435973161483,0.432549728141,0.30775681604,0.742662270551,1.0,0.742982390017,0.718192610205,0.457375564347,0.393806801057,0.330048464083,0.481232226283,0.414620416769,0.477699967615,0.393349574301,0.366944682283,0.380544622798,0.38129095843,0.420860866824,0.243274370944,0.25424520173,0.377944696818,0.386467511377,0.376738337095,0.189663994731,0.141334646169,0.154065326954,0.523234892237,0.467152508328,0.409145791099,0.194447952395,0.264087627615,0.249522131911,0.158238361488,0.203203888546,0.0914017281788,0.29888666007,0.174694221274,0.452400815466,0.328911915193,0.296907951577,0.463862478045,-0.0166818182212,-0.0037086164008,0.039039433642,-0.011596618711,0.00817962289262,-0.00692166224824,-0.00692166224824
Rear Visibility,-0.00679178879038,0.0178335163594,0.0708958481121,-0.051710206631,-0.0439589198367,-0.0449280997213,-0.0136093281342,-0.012234015167,0.00876790083551,0.140077304993,0.0498031361031,0.120244162549,0.175251235874,0.156915114042,0.16236871242,0.188402285522,0.280782500295,0.323675250132,0.313915376525,0.00374709399183,0.0454212842498,0.0900667751981,0.0310265208558,0.0402940168821,0.146035031281,0.176130895788,0.147526334092,0.179206329842,0.0204601708928,0.151088456478,0.140341580107,-0.0121326442697,-0.0437734574557,0.277455658826,0.14629043337,0.12254787223,0.252453879745,0.134728837033,0.106850709334,0.0986570834715,0.090675267899,0.0270961392714,0.215088275957,0.183295353342,0.285420362393,0.223089752835,0.24791229498,0.280865489042,0.348777188057,0.253329754356,0.409475271801,0.337720464763,0.338355487475,0.464537025406,0.507190208087,0.492869477476,0.500898226363,0.394992920443,0.354687808206,0.384762702809,0.366104502078,0.354134294051,0.404304934507,0.427935645423,0.435093162572,0.405560903856,0.475522067817,0.470778758669,0.377080189756,0.448824015194,0.45315694993,0.442849724541,0.358633322269,0.477207489877,0.488865024719,0.50446195569,0.382057883979,0.415512972693,0.369011176672,0.441770571786,0.364792471877,0.484132792554,0.517572046811,0.592908024618,0.486520069235,0.531634689623,0.434907845293,0.457603657752,0.353770412249,0.620584584869,0.742982390017,1.0,0.731986629308,0.471578287053,0.414859631759,0.375583963329,0.495376327953,0.423644715047,0.484567708323,0.435232562114,0.409496801475,0.452751324007,0.370933524522,0.412960611682,0.263248163305,0.296374683112,0.400693610213,0.393232023925,0.393851068598,0.257445195406,0.194569984351,0.184351069402,0.491660800616,0.471132586811,0.396030223001,0.182075018777,0.278481599885,0.287075812233,0.204299782463,0.245362566321,0.130320481549,0.317902895728,0.232739206342,0.440776468589,0.322515785847,0.330860831321,0.516714299602,-0.0137982705748,-0.0103809428873,0.0243964751975,-0.00897976129216,0.00276215288734,-0.00480640765616,-0.00480640765616
Braking,-0.0287532713023,0.0124403262327,0.0639717004401,-0.0567559565546,-0.0351445832424,-0.0504036817328,-0.0230413021975,-0.00556998858646,0.0386660428491,0.162908259765,0.0449480644439,0.164854029727,0.180060500901,0.142522873365,0.203401915969,0.229150498946,0.339269601973,0.345749800537,0.253393158138,-0.023963449563,0.0433683364461,0.0888003417715,0.0272341381005,0.06307405649,0.142709049127,0.197532505917,0.160130385701,0.144510781432,-0.0081464483017,0.167043804147,0.111219352576,-0.0398191062882,-0.0487877831476,0.258494587718,0.154449940537,0.144040001327,0.248351687681,0.108906095676,0.117163128356,0.117471536436,0.102181908738,0.0180841812354,0.208348178243,0.178052202609,0.295294126623,0.235869669355,0.247247085624,0.299142887025,0.386698970761,0.275456576533,0.461482585945,0.375578023864,0.341463597386,0.47218474404,0.535789555912,0.548031947213,0.549110081178,0.426730368955,0.385100361053,0.423394815406,0.374982865128,0.336960616224,0.43355869008,0.453586727096,0.445160573089,0.414891905091,0.467095755171,0.460761187776,0.344132606377,0.413692165772,0.419519634858,0.413168085396,0.336837224645,0.451696801807,0.518650104114,0.519173810308,0.386332801878,0.404426063386,0.38923514556,0.45913029692,0.340442958334,0.52724868395,0.543865817281,0.648246465805,0.534548095351,0.540786467294,0.441015982024,0.435897726818,0.356449804646,0.664479135777,0.718192610205,0.731986629308,1.0,0.487045823123,0.425079286722,0.371371758905,0.519702117396,0.441101076218,0.497890700116,0.421227177447,0.393868166356,0.436965755953,0.38901340734,0.43104530089,0.277271339344,0.265886959339,0.403576151925,0.396420630696,0.404778346678,0.236041764739,0.169169218889,0.182148600519,0.510347551059,0.469629850992,0.415957668558,0.211800010532,0.287929983559,0.286094893132,0.200976003329,0.23484306582,0.123275661611,0.319735174573,0.221744727704,0.503226301391,0.340775268132,0.321580873035,0.53708639467,-0.00986995925171,0.00250847424585,0.0322186177919,-0.00179879715908,0.00986152746051,-0.00609448164291,-0.00609448164291
Overall Value for the Money,0.120947397518,-0.0621997496907,-0.00440112786973,-0.0363922770169,-0.0144119852956,-0.0360761095016,-0.0232039871862,0.0155266085687,-0.00189663048174,0.145801421752,0.121232206406,0.106555786635,0.171718376602,0.137980437698,0.11131250023,0.119422880487,0.203885128055,0.269767181321,0.286449457768,0.072891920317,0.0833987020504,0.130900042828,0.0482755937595,0.0597130363208,0.164150598547,0.158859103298,0.130726800254,0.305844074508,0.0902156594402,0.138112084953,0.303641133121,0.0854999470169,0.0282211357731,0.23239313745,0.13061339352,0.105799054786,0.230436540183,0.11597569867,0.0749770528546,0.0679700920892,0.0532370002114,0.0255956890298,0.173888051831,0.147017300613,0.229613511206,0.177337047766,0.203683855969,0.223380306947,0.268300844968,0.198487280251,0.32612956608,0.250676662073,0.279586070396,0.370352152668,0.386954578282,0.366091857057,0.372068545183,0.284726177975,0.261778589399,0.268953805709,0.290446533233,0.268482305505,0.323387544178,0.342280071003,0.343703137179,0.32471409041,0.362138884672,0.369202738633,0.308146288617,0.376383786264,0.385069964907,0.362217459386,0.273043270811,0.377683960033,0.382728019372,0.365240268917,0.297627095322,0.347969098062,0.308019560722,0.349970482316,0.318288427815,0.400810047521,0.45762756736,0.451266489952,0.397693550524,0.409680875948,0.349299607833,0.377753036356,0.320203639064,0.458042526912,0.457375564347,0.471578287053,0.487045823123,1.0,0.685586955927,0.448879775873,0.493336621254,0.351992777435,0.437480943054,0.542327344934,0.60782656576,0.467953310783,0.367037469064,0.383864831063,0.247131873852,0.255799531251,0.358931311137,0.352955645546,0.313525089546,0.295591169672,0.232535226491,0.212427729931,0.383034473334,0.38268053854,0.371965310277,0.142596280398,0.176071910243,0.400850670586,0.195677326988,0.338507878128,0.148931337757,0.2621362404,0.218329986694,0.365134745959,0.255735148042,0.2427478566,0.506165053532,0.0193345658565,0.0262006034661,0.0225912713138,0.00262186361259,0.00303984843456,-0.00463183744464,-0.00463183744464
