,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Cargo Capacity,0.154175778532,0.03104277696,-0.0112127645785,0.0163336456893,0.040004903043,0.0053440858227,-0.0172908225955,-0.00900009429197,0.047583732877,0.157778715078,0.063465970984,0.187233589034,0.192101234493,0.228722890736,0.233710180356,0.245670974114,0.274585451991,0.303873179686,0.304148150825,0.0488735236479,0.183292488064,0.192286085701,0.213858156061,0.218218587246,0.21278028957,0.265892677616,0.227606603981,0.138050075958,0.0517778558396,0.214901540952,0.152208461291,0.0392934310165,0.014984865778,0.281682170295,0.222865325329,0.2181213435,0.352918935085,0.16577289274,0.219013640781,0.192305611555,0.187888211377,0.0144285305153,0.19631044647,0.17651275677,0.35628032783,0.332300974494,0.35237801527,0.372740801151,0.375600893888,0.356683187996,0.352410792328,0.356654029942,0.455825862145,0.453993161064,0.454832937629,0.443744452053,0.438467731715,0.429789320139,0.424688423698,0.439971766315,0.449930917073,0.447196224629,0.458750397102,0.482392623644,0.530955655583,0.479997176068,0.520021452834,0.524557978071,0.586300334261,0.784811723029,0.645055411485,1.0,0.486370823734,0.844130617295,0.48636170554,0.502404839552,0.454385885033,0.603929881244,0.434389468639,0.475723536793,0.409513707587,0.460107963321,0.405981088986,0.387850252435,0.418932897633,0.467773930325,0.443828351052,0.892202492264,0.354907920781,0.403305354609,0.419342340937,0.448862911064,0.425435281087,0.337587995557,0.311044561284,0.36619739779,0.37709643454,0.4123280166,0.451936744624,0.327779555455,0.31342298537,0.382633583194,0.380285718294,0.383814740127,0.265795152459,0.339091928802,0.357411606992,0.339034114584,0.349258077414,0.324352464376,0.259273157318,0.27057347076,0.500177018653,0.582063489185,0.399647949705,0.315318069511,0.326369099696,0.274163764003,0.360628981751,0.245450852812,0.179217898901,0.391161599538,0.345536099268,0.425703875928,0.365875999073,0.389925530169,0.395594887275,0.0344197434441,-0.00353302497576,0.0317260854683,0.00904514226503,0.0143644063768,0.0101422441888,1.22813993443e-05
Cupholders,0.0508345604365,-0.000277533709423,-0.0232570102211,0.0095405235401,-0.0108188572412,0.00865770453063,0.0171878280213,0.0088090073267,0.0717595362807,0.164629593583,0.0377087771309,0.233075081749,0.23141725896,0.269592415473,0.275283813946,0.29587972319,0.290553118588,0.283459974438,0.318608193748,0.0640196800384,0.20694067321,0.192503656852,0.231318542638,0.21495105102,0.138480445083,0.301829303126,0.293317912319,0.146948987587,0.069603145633,0.28041902152,0.17303958868,0.0648434352417,0.0439053153355,0.293665713855,0.294899651501,0.291866902441,0.352470106122,0.204270624486,0.283264246613,0.252376540405,0.261312294836,0.0128007839781,0.179537656692,0.167939777567,0.375937016958,0.417314355003,0.446280909712,0.449217951708,0.372700503113,0.428431554351,0.292190706336,0.36463107751,0.436351869478,0.389934645212,0.396681511701,0.388706740998,0.377745024672,0.397232662372,0.419607920821,0.433813567603,0.447188863227,0.487136298571,0.440810561285,0.454639211829,0.58062034617,0.459779183067,0.495009903257,0.476131778903,0.462205888076,0.503349968118,0.473079131392,0.486370823734,1.0,0.50959620958,0.456387119622,0.495138666687,0.543882668769,0.543297736092,0.514250577424,0.476926391334,0.436386374749,0.458168689825,0.335981920831,0.292888419045,0.370912616685,0.490243616443,0.489011688105,0.489929334646,0.407153793432,0.308719768044,0.347377300033,0.376803252068,0.361029381909,0.272654144127,0.264465823619,0.366778431313,0.371443981355,0.438237876105,0.435066137392,0.305590440666,0.276224683385,0.391809968358,0.387323018581,0.376690189102,0.282375245736,0.379456627637,0.389989857922,0.349413188165,0.368876969062,0.400902309755,0.31536902957,0.334113679031,0.481188591056,0.523754860301,0.406950785172,0.269104867458,0.367828523331,0.304512322197,0.367123189867,0.288311394138,0.24305299787,0.460722441786,0.399252137596,0.385465549308,0.435926443398,0.44646506562,0.373127328266,-0.00259489445773,-0.00151968434794,0.0510493004704,0.0183301571454,0.0172950011224,0.0107897143568,0.00247746713962
Ease of Loading/Unloading Cargo,0.159376669977,0.0350394481569,0.0273603995788,-0.00700946752438,0.0235432908775,-0.0107149622629,-0.0259733375513,-0.0051269997013,0.0516546776171,0.162958994934,0.0571739028257,0.205469641706,0.205424592893,0.237967931571,0.240652892801,0.252695781913,0.29500870945,0.319679421566,0.313232663679,0.0358966818915,0.175412004702,0.186797348994,0.198059173187,0.203681660998,0.196958744195,0.273667272692,0.240220248587,0.132192529265,0.0392743176409,0.225967483206,0.1360418981,0.0208186938485,-0.001219593703,0.297673274614,0.230453396973,0.232020968002,0.361465671551,0.172271915335,0.220478214724,0.2005078105,0.195792437699,0.0171386730338,0.210047687668,0.191481347429,0.380931254339,0.356563779005,0.378105042425,0.397746784289,0.409494646883,0.396742982193,0.373812596408,0.391184624135,0.479765113818,0.484590616473,0.4922755937,0.483017394915,0.474345501168,0.450541779522,0.44168339142,0.463390539396,0.483064280655,0.478841790307,0.500358709606,0.520311808434,0.566444451193,0.518899605293,0.586563756178,0.576106958524,0.59273214043,0.79855231309,0.666367405781,0.844130617295,0.50959620958,1.0,0.527327897344,0.551099476137,0.491023392831,0.616716141575,0.467249081899,0.512175275704,0.429747131722,0.499308429517,0.425837373953,0.408418469344,0.45436031576,0.514603172066,0.471253877819,0.826441298542,0.378391021837,0.423844185284,0.459087660938,0.48048536927,0.464069192492,0.348983191652,0.318182060195,0.383192976377,0.40830093966,0.438479731484,0.476986071106,0.335262767492,0.316363130826,0.406870500498,0.404541936277,0.408471287514,0.281506667528,0.35738768192,0.393339941868,0.378802560983,0.386413149004,0.334405581311,0.263002175653,0.273502693453,0.542398270148,0.620806476095,0.419587881263,0.313191499666,0.348193603684,0.282805737242,0.355870971332,0.257849431332,0.185485688846,0.411063793919,0.34982108897,0.450748547129,0.382924895154,0.411119852285,0.409117826185,0.033822416251,-0.011046562435,0.0402745202072,0.0123551770239,0.013653150871,0.00984830732415,-0.000196572170782
Comfort of Front Seat,0.103702891616,0.0510227517592,0.0757078102624,-0.0560879818014,-0.0506749026842,-0.0378429481424,-0.0193348879838,0.0141740825842,0.0791300799031,0.188243165261,-0.00849530956192,0.229817189632,0.234099419861,0.18650651675,0.258759576069,0.273492934111,0.34105167768,0.406500616237,0.310485544564,-0.119677998404,0.0456696395,0.0660437455346,0.0433933732847,0.0722213454729,0.139378917169,0.251179794166,0.223459983202,0.0581349520981,-0.120190406178,0.231224288309,0.0594281394438,-0.0236359863925,-0.0167972874425,0.330638350418,0.249512221345,0.247859271455,0.321866712245,0.0727579803063,0.196602390653,0.200838409236,0.178437744969,0.0530992434215,0.236343568685,0.214433759875,0.475063530116,0.36142938883,0.347211224516,0.406577290142,0.515586542638,0.355983509192,0.539441417734,0.490481362767,0.380501693446,0.664609354177,0.5938409877,0.581985818468,0.607310157025,0.521390368197,0.463291386257,0.491831402006,0.586292415385,0.504261458378,0.610939244081,0.627316234927,0.57719271819,0.614148918262,0.631386619346,0.668204375275,0.467584493668,0.524835283361,0.589855368553,0.48636170554,0.456387119622,0.527327897344,1.0,0.740904017375,0.541845944268,0.505095550472,0.532909495949,0.588655895726,0.360769046423,0.548316822921,0.528135045774,0.510695170554,0.521795273173,0.578918589888,0.498789341093,0.509622994701,0.318751305855,0.512084962781,0.56966635768,0.525379695821,0.557249626583,0.395258496055,0.352934689904,0.345014707337,0.444208013739,0.46915115082,0.510542230896,0.330116625773,0.31580591355,0.323288001171,0.403972944576,0.422078060423,0.256291664357,0.285588306626,0.395719719893,0.407693783317,0.398508375287,0.229715903963,0.166833814726,0.199936073962,0.9107550905,0.661325822581,0.461177467429,0.2360004772,0.343133912297,0.284683856497,0.210109478306,0.236648408998,0.121095575126,0.41872765781,0.245682624515,0.534276205059,0.45008697589,0.354329135784,0.386759034286,-0.00831855450595,-0.0152361500993,0.0733334023056,0.00400460105404,0.000829805915005,0.00133071515218,-0.00356283592949
Driver Seat Adjustability,0.0985950955348,0.0481621183855,0.110225647792,-0.06655547764,-0.0580859917384,-0.0437534689249,-0.0240371671131,0.00920986206612,0.0636849882842,0.169256807612,0.00372885133136,0.239701528369,0.227547209739,0.210957200283,0.27197252339,0.295704565133,0.352776254548,0.391118766301,0.315317651859,-0.0846827341014,0.0931165639438,0.0990031994827,0.0920401369387,0.108144479985,0.128456278713,0.263081687564,0.2383029731,0.0654212068577,-0.0754792110206,0.229158961387,0.0797721172954,-0.0158124044349,-0.0203964071403,0.3409847036,0.252135347778,0.253748574195,0.344052522722,0.10761253028,0.215367054284,0.215113106862,0.191332907641,0.0332306168582,0.212471521047,0.204221253352,0.442292651323,0.382364884572,0.384755702196,0.430418321567,0.486731363932,0.393560984441,0.485923044015,0.461350473918,0.429277951095,0.583822964243,0.567005034449,0.563466891672,0.574221051627,0.520697837287,0.485108825352,0.517249751831,0.554291101309,0.51539312489,0.578192275213,0.600403517653,0.587572058374,0.583541848316,0.650606218047,0.653475626021,0.46702107069,0.530240299217,0.566320904978,0.502404839552,0.495138666687,0.551099476137,0.740904017375,1.0,0.626503526333,0.574387814264,0.557222615219,0.584873494207,0.409626621593,0.560313358615,0.493619609927,0.478760980171,0.514036459729,0.597805760901,0.535120420859,0.520535372809,0.365404516634,0.493197791808,0.557240101647,0.535908743859,0.551092898363,0.370582283486,0.33339972718,0.36974148731,0.460812988829,0.487551037928,0.5276594556,0.328290475848,0.308637986549,0.364375402708,0.418739181667,0.436012790523,0.279001127714,0.327646599576,0.424675847428,0.412074011516,0.423960916597,0.283976121913,0.194378194756,0.230595826472,0.728537019987,0.677344162491,0.46077796504,0.264168819716,0.39394550473,0.301545849822,0.271656999411,0.250770948932,0.158075148576,0.450374710744,0.293925186581,0.530575675854,0.459334031332,0.412043740546,0.404568126395,-0.0259330499308,-0.0222820583893,0.0677946484758,0.00835174404632,0.00548661990479,-0.000318837990927,-0.00202653841541
Driver Armrests,0.0752529772555,0.019149770493,0.0541716099346,-0.0318638322926,-0.0255916404673,-0.0244007451879,-0.0109262259871,0.00303715471548,0.0709003403265,0.161614190491,0.018311163797,0.264947816172,0.21804963212,0.261242743416,0.294886618183,0.308568182061,0.311571806905,0.311604482551,0.305599161542,0.0117710666671,0.190873186545,0.156757503101,0.19624823048,0.185708166874,0.126945213886,0.276778815316,0.260954590254,0.0814506896847,0.015370093681,0.239005678676,0.132947030731,0.0368581304941,0.0261787676083,0.315297948815,0.279917503275,0.292993891687,0.349065658921,0.170370883438,0.268648058816,0.252304633641,0.228876435276,0.0186245287846,0.163594168232,0.161933568563,0.386833658547,0.431187969607,0.44500056075,0.460609942901,0.414085178365,0.452794698391,0.331187911271,0.388314362739,0.433394853512,0.430745333043,0.427827066005,0.436518771695,0.422009396753,0.443138851362,0.457402726833,0.477519535805,0.48433747765,0.496182756657,0.490807565585,0.504826494545,0.535882772624,0.495515050166,0.542720445805,0.541819461914,0.4455107037,0.489356305765,0.491514881795,0.454385885033,0.543882668769,0.491023392831,0.541845944268,0.626503526333,1.0,0.663637425802,0.555799441667,0.537705856708,0.444357672348,0.500239453517,0.359444890612,0.326590052196,0.412667042256,0.516786445006,0.516027838116,0.453870402711,0.37860167185,0.348391229465,0.389390077734,0.401036437071,0.402845608045,0.289371546417,0.284438812618,0.380254526148,0.395231503925,0.470216246179,0.475202407778,0.288473000835,0.261196985683,0.367841846128,0.400034780039,0.390385728259,0.304793834523,0.354091519358,0.391872319782,0.355652885184,0.382365685431,0.378947268394,0.254091604495,0.299475840537,0.554236377699,0.588334071539,0.415687642286,0.272745250636,0.387102623604,0.314252485654,0.350003057626,0.264186789825,0.233413247314,0.481115027204,0.364347536267,0.434988125021,0.435494443499,0.469276790705,0.37253376049,-0.015836236076,-0.0137980272112,0.0521895832582,0.0164711548526,0.0156235964718,0.00504217129077,0.0010289933577
Seating Versatility/Stowaway,0.114625090032,0.0250990491786,-0.00856584795352,0.0210507215324,0.024137255893,0.013145980409,-5.83585455261e-06,0.00406635157109,0.0757729187127,0.190380806737,0.0626846834337,0.250547451271,0.216152725801,0.294073380726,0.30685365474,0.311323187278,0.328334451438,0.325812714774,0.332987015275,0.0667644047573,0.244986997807,0.23004637932,0.253894910269,0.253428993251,0.18657486972,0.324007034881,0.286062948769,0.133152724613,0.0794135183258,0.263076762268,0.162748420001,0.0377091599033,0.0232391136319,0.303285886102,0.274378840573,0.293249164447,0.419230349736,0.226279563183,0.285714861617,0.261666692429,0.251575353068,0.011550077305,0.185996787384,0.174685019905,0.391517402153,0.425867584069,0.45241891479,0.45915688026,0.410548659418,0.440646547606,0.335416764388,0.391507863814,0.485026462727,0.434325288005,0.453456865087,0.452815805052,0.436469944749,0.457690628568,0.482593213982,0.484676290474,0.489132648383,0.509939893123,0.495276267629,0.508177962974,0.549009310136,0.510969513621,0.548977037559,0.538549943311,0.552148514889,0.614159698103,0.565341939351,0.603929881244,0.543297736092,0.616716141575,0.505095550472,0.574387814264,0.663637425802,1.0,0.560014065259,0.529784579584,0.497816808764,0.519195457265,0.386238919706,0.352240879357,0.448124535342,0.520951191309,0.526771997308,0.58707605917,0.416767808149,0.376628335846,0.406490398912,0.432762171672,0.418665321092,0.325396071182,0.298250813978,0.40885979508,0.406055718347,0.500300604974,0.503184103745,0.332601308647,0.301051339148,0.440612209788,0.431745660964,0.425438260111,0.323978811495,0.380920249148,0.406139953008,0.367064402507,0.38884672713,0.418587822883,0.30377107392,0.336003519955,0.52751661505,0.679190238476,0.446059459845,0.322112217265,0.386791276687,0.312358140356,0.414176061441,0.287760391816,0.245141032293,0.497304866403,0.422387176764,0.451623566421,0.431815085576,0.494773064498,0.418168675955,0.0214760253434,-0.00122544672051,0.0490715166447,0.013062024693,0.0113243076464,0.00567197811707,0.00130410052967
Overall Performance of Sound System,0.0449140355932,0.0280207994472,-0.0449629551595,-0.0160581578681,-0.0260271914798,-0.0112558795071,0.00356447944245,0.00284315311701,0.147889472002,0.236549362015,-0.0149275878615,0.311657606782,0.36266460988,0.326549393869,0.37541540362,0.390592898849,0.382135955855,0.359189698384,0.304064853807,-0.0617998534149,0.153774349746,0.13845775529,0.164456550416,0.183915985382,0.0947909891885,0.357084514676,0.337927362033,0.0746443609533,-0.0538135191452,0.334294203941,0.113414757898,0.00720079970578,0.00351526182268,0.295071076054,0.360707460485,0.373340283502,0.383474091692,0.174577251348,0.334668604768,0.326853746513,0.304090291296,0.046157838415,0.213423466281,0.184349284297,0.490824640868,0.512374770227,0.500887069825,0.518736263705,0.483993348174,0.418393283528,0.414619762032,0.492958185862,0.411671512487,0.454942052865,0.47404847181,0.467069484656,0.466577304303,0.51050542904,0.512700076835,0.515654873614,0.563406429754,0.549336804896,0.551078276267,0.562651141809,0.577927142139,0.568048196611,0.503347127449,0.509618249563,0.435460957489,0.472651294984,0.478270194352,0.434389468639,0.514250577424,0.467249081899,0.532909495949,0.557222615219,0.555799441667,0.560014065259,1.0,0.564207988607,0.448822623995,0.534170784107,0.393018953324,0.359264572025,0.448916873406,0.553926268832,0.572034255773,0.442095404707,0.376904505365,0.372732767136,0.401142243609,0.401583944239,0.427987366384,0.310728913577,0.294915954852,0.383753083503,0.407347016527,0.54888591761,0.513163086302,0.303178676368,0.271865170543,0.383914922648,0.442177079009,0.429865369002,0.300825715755,0.348232964195,0.401284888439,0.375566393316,0.392229752067,0.37269352125,0.259314737557,0.296910174475,0.54469061257,0.581530176334,0.492469338823,0.27830417987,0.420974353898,0.310283075555,0.337674991851,0.300804176947,0.243448735785,0.604329280364,0.400830227463,0.498722447425,0.630404907674,0.484562116659,0.384039439089,-0.0255440163454,-0.00359444507342,0.0950240402387,0.0192478926378,0.0132089162217,0.00371265310879,0.000241153635922
Overall Quietness,0.0916812640534,0.0514334502457,0.0901630049453,-0.0383762767639,-0.0326071434326,-0.0289290681064,-0.0114066394686,0.0039868869746,0.0863952420107,0.180335773741,0.000251180130136,0.236635586498,0.227783000241,0.235212870222,0.292952725744,0.310005360419,0.351817677559,0.394982360342,0.384562329757,-0.0607687171127,0.130767486049,0.120563498844,0.138447345329,0.141172519779,0.149092156141,0.263857577131,0.237345857526,0.0896403809008,-0.0550832994141,0.235469090216,0.0982327390941,0.00880044052856,0.000585369400559,0.512358599497,0.294617365953,0.291264774936,0.373775195852,0.161257166054,0.25883300809,0.242080959939,0.223057472355,0.0239287160354,0.199991293442,0.178373972957,0.442187232273,0.419425565142,0.418139261196,0.45944657174,0.490116753436,0.468049000887,0.43916171608,0.433749280118,0.429667101637,0.562803575871,0.511940014575,0.511187373443,0.508685581999,0.496723830923,0.474790166739,0.507100042946,0.558695438076,0.524063993571,0.575509649222,0.592957599262,0.576014141262,0.573411468513,0.563619164778,0.566850601111,0.461887301159,0.502370912267,0.532831115762,0.475723536793,0.476926391334,0.512175275704,0.588655895726,0.584873494207,0.537705856708,0.529784579584,0.564207988607,1.0,0.511001323817,0.651258912341,0.474864253854,0.448046995904,0.512400859788,0.584837320843,0.567664805349,0.4859807268,0.359474402964,0.465579468239,0.488206300413,0.473067487266,0.480637055287,0.354854955579,0.323309228181,0.395583192575,0.451011798878,0.533747608641,0.541671408233,0.33703103876,0.287152384313,0.396783966207,0.435747223313,0.44211833844,0.300631044323,0.338594747586,0.403827372761,0.387073663044,0.401734944049,0.32946063737,0.218252071816,0.264735779753,0.596815882733,0.580189304339,0.468788504569,0.277436966786,0.424133519679,0.304595649348,0.309223045194,0.250878528701,0.185351290859,0.564806072849,0.32183186227,0.490809144009,0.477465441099,0.4732462073,0.398356533594,-0.013920247314,-0.0274832795442,0.0643183035465,0.0108721018445,0.0112675552757,0.00881018193148,-0.000844845073956
CVT,0.0249348111959,-0.0520754863969,0.00466838782207,-0.0052373330631,-0.013565169778,0.00115726009806,7.31783706345e-06,0.00191945154599,0.0305854517124,0.140017772823,0.0814453058286,0.187204973812,0.215347492641,0.288571008253,0.250364641318,0.260447427621,0.285232540689,0.296610145723,0.427751085917,0.140797001226,0.270802923877,0.238465231743,0.255155544652,0.235130048573,0.139808133301,0.287294472009,0.244803066259,0.233486000685,0.167115220307,0.230553561277,0.239092447943,0.0548092489543,0.00370164066456,0.311504647479,0.250156198644,0.248442195538,0.32043041828,0.282198717288,0.269914050803,0.24154571025,0.214289154756,-0.0158647432787,0.181100764561,0.165541471552,0.29439493042,0.363236534961,0.423122749432,0.388532513648,0.295009627765,0.371017804408,0.270602278153,0.302128488315,0.460810342042,0.366599778807,0.375386623564,0.37256766389,0.351730851392,0.371471530386,0.399152426843,0.394709619604,0.351472871256,0.400571585633,0.340957951992,0.362108310827,0.443866140127,0.351957798457,0.433043630164,0.412766004475,0.415195989116,0.425706110544,0.410963142744,0.409513707587,0.436386374749,0.429747131722,0.360769046423,0.409626621593,0.444357672348,0.497816808764,0.448822623995,0.511001323817,1.0,0.624902698112,0.312489062793,0.296443572673,0.361563381343,0.437329418124,0.472700407995,0.393043534736,0.443759442301,0.324333794886,0.333239679278,0.385749425634,0.35789406509,0.305890406352,0.285870956435,0.404752879408,0.380493019354,0.452183381158,0.437562984601,0.37620324831,0.330711135817,0.480403395099,0.398178859355,0.397130503138,0.307561457963,0.378986405664,0.395997789466,0.339370981881,0.362338509887,0.457728711687,0.337723520445,0.320873006082,0.381003535768,0.46199790562,0.394959805656,0.290544724565,0.384652909217,0.331011548004,0.417033358789,0.328815803905,0.276560535469,0.49334485353,0.430117851219,0.406634773141,0.360567379857,0.480624420995,0.425318663389,-0.00405560722759,-0.00327095850039,0.0375973732514,-0.00361221068181,0.00867916628299,0.00772263646275,0.00260383280018
Smoothness of Transmission,0.0240673638276,0.0117475725667,0.0275265401136,-0.0268192887968,-0.0255630475207,-0.0197270868973,-0.00675488155525,0.0163026351226,0.0728791897508,0.189323827485,0.0481020451197,0.258822561249,0.243547865462,0.251593019142,0.313441992701,0.340040277772,0.398378771727,0.403419536248,0.345118438879,0.0130101034855,0.173962187452,0.17194893216,0.150789569756,0.16850394505,0.151532751078,0.313515361431,0.265405464505,0.158626597892,0.0244157793041,0.265546218474,0.153807991727,-0.00212378714318,-0.0184409674209,0.363715599788,0.283875702801,0.281317810937,0.348817494443,0.178500074618,0.26400413409,0.246661638322,0.22223538656,0.0231159317957,0.2157615698,0.187750673571,0.411811771312,0.412128528745,0.43466044226,0.451037153874,0.468923460274,0.425043012987,0.461046350432,0.446813027356,0.463600854339,0.513650527677,0.546296687768,0.545459383113,0.540382320415,0.522233850253,0.510263877791,0.521445815594,0.485572102726,0.468691233088,0.516111251421,0.538609364811,0.546414800901,0.512262895951,0.541517787921,0.538323987175,0.447488073752,0.485871385618,0.504772145954,0.460107963321,0.458168689825,0.499308429517,0.548316822921,0.560313358615,0.500239453517,0.519195457265,0.534170784107,0.651258912341,0.624902698112,1.0,0.495575320098,0.463778145966,0.543426147552,0.579597330865,0.54438828878,0.473380479971,0.435244907795,0.47941718027,0.51580087857,0.510692587404,0.549989015665,0.39432360952,0.356350314711,0.414067490665,0.483406639331,0.52296733456,0.544203982929,0.391805312717,0.356786101659,0.444348208367,0.457237597303,0.473094825204,0.322486539862,0.34949333989,0.445095034278,0.419831151784,0.430796329684,0.367023339056,0.263496609994,0.296370863456,0.553951540921,0.554823847859,0.489160610488,0.281847139416,0.380981797014,0.345572847888,0.33331081921,0.312414865219,0.211783698373,0.490448105121,0.363332748629,0.578530124483,0.434880466155,0.445578354199,0.458213150582,-0.0128644939204,0.00285099490128,0.0677560497979,0.00381288334256,0.00681321564538,0.00548430182304,-0.000667853796512
