Respondent,First New,Type of Sale,Marital Status,Education,Race,Ownership,Age Group,Trim Level,Previous Model,Miles / Day,Drive-City,Drive-Highway,Drive-Rural,Income Group
1024589195,0,1,Married,Some college,White,Medium,3,1,0,High,0,0,1,"$75,001-$100,000"
1024596426,0,0,Married,College graduate,White,Long,4,2,1,Medium,0,0,1,"$150,001-$200,000"
1024601373,0,1,Married,College graduate,White,Medium,2,1,1,Medium,0,0,1,"$200,001-$250,000"
1024607967,0,1,Married,Some college,White,Short,6,1,0,Low,0,0,1,"$75,001-$100,000"
1024608793,0,0,Married,High school graduate or less,Hispanic,Short,3,1,0,Medium,1,1,0,"$100,001-$150,000"
1024610623,0,0,Married,College graduate,White,Long,4,1,1,Low,1,0,0,"$100,001-$150,000"
1024620068,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Short,5,3,0,Medium,1,0,0,"$75,001-$100,000"
1024621714,0,1,Married,College graduate,Asian,Medium,6,1,0,Medium,1,0,0,"$100,001-$150,000"
1024640093,0,0,Married,High school graduate or less,White,Long,3,3,1,Medium,0,0,1,"$50,001-$75,000"
1024642010,0,1,Married,Post graduate study/degree,White,Long,6,2,0,Medium,0,1,0,"$200,001-$250,000"
1024649201,0,0,Married,Post graduate study/degree,White,Long,3,3,1,Medium,1,0,0,"$150,001-$200,000"
1024654183,0,0,Married,College graduate,African-American/Black,Long,3,1,0,Medium,0,1,1,"$75,001-$100,000"
1024666548,0,0,Married,College graduate,White,Long,5,1,1,Low,1,1,0,"$100,001-$150,000"
1024668095,0,2,Married,College graduate,White,Medium,2,3,0,Medium,0,1,0,"$150,001-$200,000"
1024673080,0,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Short,3,0,0,Medium,1,1,0,"$100,001-$150,000"
1024675423,0,0,Married,Some college,White,Short,4,3,1,Low,1,0,0,"$75,001-$100,000"
1024677400,1,0,Married,Some college,White,Short,3,1,0,Medium,0,0,1,"$75,001-$100,000"
1024680249,0,0,Married,Post graduate study/degree,Asian,Short,3,1,0,Medium,0,1,0,"$100,001-$150,000"
1024681741,0,0,Married,Post graduate study/degree,Asian,Long,3,3,1,High,1,1,0,"$100,001-$150,000"
1024697087,0,0,Married,College graduate,White,Short,6,1,0,Low,1,1,0,"$100,001-$150,000"
1024703397,0,2,Married,Post graduate study/degree,White,Medium,5,0,0,High,1,1,0,"$200,001-$250,000"
1024706884,0,0,Married,College graduate,White,Long,5,3,1,Low,1,0,0,"$75,001-$100,000"
1024707228,0,0,Married,Post graduate study/degree,White,Long,6,2,1,Low,1,0,0,"$100,001-$150,000"
1024714518,0,0,Living With Sig Oth/Dom Prtnr,High school graduate or less,Other,Short,3,2,1,Medium,0,1,0,"$75,001-$100,000"
1024720127,0,0,Married,High school graduate or less,White,Long,2,0,1,High,0,1,0,"$30,000-$50,000"
1024722430,0,1,Married,Post graduate study/degree,White,Medium,5,3,0,Medium,1,0,0,"$100,001-$150,000"
1024725420,0,2,Married,Some college,White,Long,5,2,0,Medium,0,0,1,"$150,001-$200,000"
1024731129,0,0,Single/Not Married,College graduate,White,Long,4,2,1,Low,1,0,0,"$100,001-$150,000"
1024734128,1,0,Married,Some college,White,Short,6,0,0,Low,0,0,1,"$75,001-$100,000"
1024743909,0,2,Married,Some college,White,Short,6,1,0,Medium,0,1,0,"$30,000-$50,000"
1024749400,0,0,Married,College graduate,African-American/Black,Short,3,2,0,Medium,1,0,0,"$100,001-$150,000"
1024750263,0,0,Married,High school graduate or less,African-American/Black,Short,5,3,0,Low,1,0,0,"$50,001-$75,000"
1024762032,1,0,Single/Not Married,College graduate,African-American/Black,Long,3,1,1,High,0,1,0,"$75,001-$100,000"
1024766658,0,0,Married,Post graduate study/degree,White,Long,4,1,1,Medium,1,1,0,"$250,001-$299,999"
1024768421,0,2,Married,College graduate,Hispanic,Long,2,2,1,Low,1,0,0,"$100,001-$150,000"
1024770701,0,0,Married,High school graduate or less,Hispanic,Long,2,2,1,High,1,0,0,"$100,001-$150,000"
1024772054,0,0,Single/Not Married,College graduate,Hispanic,Medium,3,1,1,Medium,0,1,0,"$50,001-$75,000"
1024774049,0,0,Married,Some college,Other,Short,6,3,0,Medium,0,1,0,"$50,001-$75,000"
1024775835,0,0,Married,Post graduate study/degree,White,Long,4,1,1,High,0,1,0,"$100,001-$150,000"
1024781290,0,0,Married,Post graduate study/degree,White,Medium,5,1,1,Medium,0,0,1,"$100,001-$150,000"
1024786098,0,0,Married,College graduate,Other,Medium,4,3,1,High,0,1,0,"$100,001-$150,000"
1024791628,0,2,Married,College graduate,White,Long,5,2,1,Medium,1,0,0,"$100,001-$150,000"
1024792489,1,0,Single/Not Married,Some college,White,Long,2,0,1,Low,1,1,0,"$30,000-$50,000"
1024796522,0,0,Married,Post graduate study/degree,Hispanic,Long,3,0,0,Medium,1,0,0,"$75,001-$100,000"
1024808016,0,1,Married,College graduate,White,Long,3,2,1,Medium,0,1,0,"$100,001-$150,000"
1024826413,0,0,Married,Post graduate study/degree,White,Long,6,3,1,Low,1,0,0,"$250,001-$299,999"
1024827509,1,0,Married,Some college,White,Long,3,0,1,Low,1,0,0,"$50,001-$75,000"
1024837792,0,0,Married,Post graduate study/degree,White,Short,5,3,0,High,0,1,1,"$300,000+"
1024840327,0,1,Single/Not Married,Post graduate study/degree,Hispanic,Short,3,1,1,Medium,0,1,0,"$100,001-$150,000"
1024842001,0,1,Married,High school graduate or less,White,Medium,2,1,0,Medium,1,0,0,"$100,001-$150,000"
1024855472,0,0,Married,College graduate,White,Medium,4,3,1,Medium,1,0,0,"$300,000+"
1024855570,0,0,Married,High school graduate or less,White,Medium,3,0,1,Medium,0,0,1,"$75,001-$100,000"
1024857076,1,1,Married,Post graduate study/degree,White,Medium,2,1,1,Low,1,1,0,"$150,001-$200,000"
1024859443,0,0,Married,Some college,White,Long,4,0,1,Low,0,1,0,"$100,001-$150,000"
1024864188,0,0,Married,Post graduate study/degree,White,Medium,4,2,1,Medium,1,0,0,"$200,001-$250,000"
1024865060,0,0,Married,Some college,White,Medium,4,3,1,High,1,0,0,"$75,001-$100,000"
1024898112,1,1,Married,Post graduate study/degree,African-American/Black,Long,3,2,1,Low,1,0,0,"$100,001-$150,000"
1024901245,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,2,3,1,High,0,1,0,"$50,001-$75,000"
1024901458,0,1,Married,College graduate,White,Long,6,3,1,Medium,1,0,0,"$150,001-$200,000"
1024904384,0,1,Married,Post graduate study/degree,White,Short,6,2,0,Medium,0,1,0,"$100,001-$150,000"
1024914126,0,1,Married,Some college,White,Medium,3,1,0,High,0,1,0,"$75,001-$100,000"
1024927724,0,2,Divorced/Widowed/Separated,Other,White,Long,6,1,0,Medium,1,0,0,"$75,001-$100,000"
1024930172,0,0,Married,College graduate,White,Short,6,1,0,Medium,1,0,0,"$100,001-$150,000"
1024933937,0,0,Married,College graduate,White,Short,1,0,0,Low,0,1,0,"$75,001-$100,000"
1024940496,0,0,Single/Not Married,Post graduate study/degree,White,Medium,5,3,1,Low,1,0,0,"$100,001-$150,000"
1010070850,0,1,Married,Some college,White,Long,4,2,1,Medium,0,1,0,"$75,001-$100,000"
1010072020,0,0,Married,High school graduate or less,White,Medium,3,1,1,High,1,1,0,"$100,001-$150,000"
1010105085,0,0,Married,Post graduate study/degree,White,Medium,5,1,0,High,1,0,0,"$30,000-$50,000"
1010115900,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,5,2,0,High,1,0,0,"$100,001-$150,000"
1010145249,0,1,Married,Post graduate study/degree,White,Long,3,2,0,Low,1,0,0,"$250,001-$299,999"
1010156666,0,0,Married,Post graduate study/degree,White,Short,3,2,0,High,0,1,0,"$100,001-$150,000"
1010164359,0,0,Married,Post graduate study/degree,White,Long,6,3,0,Low,1,1,0,"$100,001-$150,000"
1010174087,0,1,Married,Post graduate study/degree,White,Long,6,2,1,Low,1,0,0,"$50,001-$75,000"
1010175300,0,1,Married,Post graduate study/degree,White,Long,3,1,1,Medium,1,1,0,"$150,001-$200,000"
1010176896,0,0,Married,Post graduate study/degree,Hispanic,Long,4,0,1,Medium,1,0,0,"$75,001-$100,000"
1010181415,0,0,Married,College graduate,White,Long,5,3,1,Low,1,0,0,"$100,001-$150,000"
1010186492,0,0,Married,Post graduate study/degree,White,Long,6,2,0,Low,1,0,0,"$75,001-$100,000"
1010189289,0,0,Married,Post graduate study/degree,Asian,Long,3,1,1,High,0,1,0,"$100,001-$150,000"
1010243690,0,0,Married,College graduate,Other,Long,2,0,0,Medium,1,1,0,"$75,001-$100,000"
1010247823,1,1,Married,Post graduate study/degree,White,Medium,3,2,1,Low,1,0,0,"$150,001-$200,000"
1010248803,0,0,Married,College graduate,White,Medium,5,2,1,Low,0,0,1,"$150,001-$200,000"
1010273050,0,0,Single/Not Married,College graduate,White,Long,6,3,1,Medium,0,0,1,"$100,001-$150,000"
1010280782,0,1,Married,College graduate,Hispanic,Long,3,3,1,Medium,1,1,0,"$200,001-$250,000"
1010281495,0,0,Married,Some college,Asian,Medium,5,1,1,Low,1,0,0,"$75,001-$100,000"
1010299874,0,1,Married,Post graduate study/degree,White,Long,4,1,1,Low,1,0,0,"$150,001-$200,000"
1010316779,1,0,Married,High school graduate or less,White,Short,6,2,1,Low,0,0,1,"$30,000-$50,000"
1010318720,0,0,Single/Not Married,Post graduate study/degree,African-American/Black,Long,3,3,0,Medium,1,1,1,"$50,001-$75,000"
1010330208,0,0,Married,College graduate,White,Long,3,3,1,Medium,0,1,0,"$200,001-$250,000"
1010339078,0,0,Married,College graduate,White,Short,6,3,1,Medium,0,0,1,"$150,001-$200,000"
1010339531,0,0,Married,Post graduate study/degree,White,Long,6,2,0,Low,0,0,1,"$50,001-$75,000"
1010345825,0,0,Married,Some college,White,Medium,6,1,0,Low,1,1,1,"$75,001-$100,000"
1010368035,0,0,Married,Some college,White,Short,4,1,0,Medium,1,1,0,"$50,001-$75,000"
1010394397,0,0,Married,Post graduate study/degree,White,Long,6,3,0,Medium,0,0,1,"$50,001-$75,000"
1010400516,0,1,Married,Some college,White,Long,3,0,1,High,0,1,0,"$100,001-$150,000"
1010406018,0,1,Single/Not Married,High school graduate or less,Hispanic,Long,2,2,0,Medium,1,1,0,"$50,001-$75,000"
1010407880,0,1,Married,College graduate,White,Medium,3,3,0,Low,0,0,1,"$150,001-$200,000"
1010416544,0,0,Married,High school graduate or less,White,Short,5,3,0,Low,0,0,1,"$75,001-$100,000"
1010430962,0,2,Married,College graduate,White,Medium,2,1,1,Low,1,1,1,"$30,000-$50,000"
1010433090,0,0,Married,Some college,White,Medium,2,2,1,High,0,0,1,"$30,000-$50,000"
1010438041,0,0,Divorced/Widowed/Separated,College graduate,White,Long,5,2,1,Low,0,0,1,"$75,001-$100,000"
1010442189,0,0,Married,College graduate,White,Short,6,3,1,Low,0,0,1,"$50,001-$75,000"
1010451544,0,0,Married,High school graduate or less,White,Long,5,1,1,Low,0,0,1,"$50,001-$75,000"
1010463372,0,1,Divorced/Widowed/Separated,College graduate,White,Medium,6,1,0,Low,1,1,0,"$100,001-$150,000"
1010464140,0,1,Divorced/Widowed/Separated,College graduate,White,Short,6,3,0,Medium,0,0,1,"$75,001-$100,000"
1010468080,0,0,Married,Post graduate study/degree,White,Long,4,3,0,Low,1,0,0,"$100,001-$150,000"
1010472819,0,0,Divorced/Widowed/Separated,Some college,White,Long,6,2,0,Medium,0,1,0,"$50,001-$75,000"
1010487468,0,2,Married,Other,Hispanic,Short,3,2,0,High,1,1,0,"$150,001-$200,000"
1010494537,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Medium,0,1,0,"$100,001-$150,000"
1010506667,0,2,Married,Some college,White,Long,5,3,1,Medium,1,0,0,"$75,001-$100,000"
1010530142,0,0,Single/Not Married,Some college,Hispanic,Long,3,1,1,Low,0,1,0,"$50,001-$75,000"
1010545026,0,0,Married,College graduate,White,Medium,3,2,0,Low,0,0,1,"$100,001-$150,000"
1010545581,0,1,Married,Post graduate study/degree,White,Short,5,3,1,Medium,0,0,1,"$200,001-$250,000"
1010553096,1,0,Married,College graduate,White,Long,2,2,1,Medium,1,1,0,"$50,001-$75,000"
1010559361,0,0,Single/Not Married,College graduate,White,Long,4,1,0,Medium,1,1,0,"$100,001-$150,000"
1010561102,0,0,Married,Post graduate study/degree,African-American/Black,Short,2,3,0,Low,1,1,0,"$75,001-$100,000"
1010568352,0,0,Married,Post graduate study/degree,White,Medium,3,1,1,Medium,1,0,0,"$150,001-$200,000"
1010569014,0,1,Married,College graduate,White,Medium,5,2,1,Medium,1,0,0,"$150,001-$200,000"
1010573135,1,2,Married,High school graduate or less,White,Long,6,1,1,Low,0,0,1,"$50,001-$75,000"
1010573224,0,0,Single/Not Married,College graduate,White,Short,2,0,0,Medium,0,0,1,"$30,000-$50,000"
1010579338,0,0,Married,College graduate,White,Medium,4,2,1,Medium,1,0,0,"$100,001-$150,000"
1010585460,0,2,Married,College graduate,White,Medium,2,1,1,Low,1,0,0,"$150,001-$200,000"
1010592725,0,2,Married,College graduate,White,Medium,2,1,1,Medium,1,1,1,"$30,000-$50,000"
1010602348,0,1,Married,College graduate,White,Short,2,1,0,Medium,1,1,0,"$150,001-$200,000"
1010602593,0,2,Married,Post graduate study/degree,White,Long,6,3,1,Medium,0,0,1,"$100,001-$150,000"
1010607919,0,0,Married,Post graduate study/degree,White,Medium,6,3,0,Low,0,0,1,"$50,001-$75,000"
1010621725,0,0,Married,College graduate,White,Medium,4,3,1,Low,1,0,0,"$100,001-$150,000"
1010645063,0,2,Married,College graduate,White,Medium,3,1,0,Medium,0,0,1,"$150,001-$200,000"
1010651675,0,0,Married,Some college,White,Long,2,2,1,Low,0,0,1,"$30,000-$50,000"
1010663649,0,1,Married,College graduate,White,Medium,4,0,0,Medium,1,1,0,"$250,001-$299,999"
1010664068,0,1,Married,Post graduate study/degree,White,Medium,3,2,0,Low,0,1,0,"$200,001-$250,000"
1010666494,1,0,Divorced/Widowed/Separated,College graduate,African-American/Black,Long,2,1,1,Medium,1,0,0,"$30,000-$50,000"
1010667032,1,1,Divorced/Widowed/Separated,High school graduate or less,White,Long,4,0,1,Low,1,1,0,"$30,000-$50,000"
1010667318,0,1,Married,Post graduate study/degree,White,Short,2,2,1,Medium,0,1,0,"$150,001-$200,000"
1010714979,0,2,Married,College graduate,White,Medium,3,1,0,Low,1,0,0,"$75,001-$100,000"
1010715118,0,0,Married,College graduate,White,Long,2,2,1,Medium,1,0,0,"$100,001-$150,000"
1010722459,1,1,Single/Not Married,College graduate,White,Long,2,2,1,Medium,1,1,0,"$50,001-$75,000"
1010726551,1,0,Married,High school graduate or less,White,Long,3,0,1,Medium,1,0,0,"$50,001-$75,000"
1010730290,0,2,Married,College graduate,White,Long,4,3,1,Medium,1,1,0,"$100,001-$150,000"
1010730915,0,0,Married,College graduate,White,Long,2,2,1,High,1,1,0,"$150,001-$200,000"
1010735496,1,2,Single/Not Married,College graduate,White,Long,3,3,1,Low,1,0,0,"$75,001-$100,000"
1010740546,0,0,Married,College graduate,White,Long,5,2,0,Medium,1,1,0,"$150,001-$200,000"
1010741747,1,0,Living With Sig Oth/Dom Prtnr,Some college,White,Medium,3,0,1,Medium,1,0,0,"$50,001-$75,000"
1010754806,0,0,Married,Post graduate study/degree,White,Short,5,3,1,Medium,1,0,0,"$75,001-$100,000"
1010759794,0,0,Married,Some college,White,Short,2,3,1,High,1,0,0,"$150,001-$200,000"
1010765697,0,2,Married,Some college,White,Medium,6,0,0,Medium,1,0,0,"$50,001-$75,000"
1010767800,1,0,Married,Some college,White,Long,3,3,1,Low,1,1,0,"$50,001-$75,000"
1010769463,0,2,Married,Some college,Hispanic,Long,4,1,1,Medium,1,0,0,"$100,001-$150,000"
1010769862,0,2,Married,College graduate,Hispanic,Medium,3,1,0,Medium,0,1,0,"$50,001-$75,000"
1010784624,0,0,Married,College graduate,African-American/Black,Short,4,3,1,Low,1,0,0,"$75,001-$100,000"
1010801979,0,0,Married,Post graduate study/degree,Asian,Medium,2,2,1,Medium,1,1,0,"$75,001-$100,000"
1010803980,0,0,Married,Post graduate study/degree,White,Short,6,2,1,Medium,0,0,1,"$100,001-$150,000"
1010806644,0,1,Married,College graduate,White,Short,3,1,0,Low,1,0,0,"$200,001-$250,000"
1010806822,1,1,Living With Sig Oth/Dom Prtnr,College graduate,Hispanic,Long,2,0,1,Medium,1,1,1,"$50,001-$75,000"
1010810340,0,1,Married,Post graduate study/degree,White,Long,5,2,1,Medium,0,0,1,"$150,001-$200,000"
1010821090,0,0,Married,Some college,African-American/Black,Long,3,1,0,Low,0,1,0,"Under $30,000"
1010821570,0,1,Married,College graduate,White,Medium,5,2,0,Medium,1,1,0,"$100,001-$150,000"
1010835440,0,1,Single/Not Married,College graduate,White,Short,3,2,0,Low,1,0,0,"$100,001-$150,000"
1010838988,0,2,Married,Post graduate study/degree,White,Short,6,3,0,Very High,0,1,0,"$200,001-$250,000"
1010854029,0,2,Married,Post graduate study/degree,White,Long,5,3,1,Low,1,1,0,"$75,001-$100,000"
1010854720,0,0,Married,College graduate,White,Medium,4,3,0,Low,1,0,0,"$150,001-$200,000"
1010860592,0,0,Married,Some college,White,Medium,6,0,1,Medium,0,0,1,"$30,000-$50,000"
1010868038,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Medium,0,0,1,"$75,001-$100,000"
1010879242,0,1,Married,College graduate,Hispanic,Medium,3,2,1,Medium,0,1,0,"$100,001-$150,000"
1010882901,1,0,Divorced/Widowed/Separated,Some college,White,Medium,2,0,1,Medium,1,1,0,"$30,000-$50,000"
1010887970,0,0,Married,College graduate,White,Long,3,2,1,High,0,1,0,"$100,001-$150,000"
1010889965,1,0,Married,Post graduate study/degree,White,Long,3,2,0,Medium,1,1,0,"$100,001-$150,000"
1010891501,0,2,Married,Some college,White,Long,3,3,1,Medium,1,1,0,"$150,001-$200,000"
1010891579,1,2,Married,High school graduate or less,White,Long,3,2,1,Low,0,1,0,"$50,001-$75,000"
1010893709,0,0,Married,Post graduate study/degree,Asian,Long,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1010908447,0,1,Married,Some college,Native American,Medium,2,3,1,Low,0,0,1,"$75,001-$100,000"
1010908536,0,1,Married,Post graduate study/degree,White,Long,3,3,0,Medium,1,0,0,"$100,001-$150,000"
1010910808,0,1,Married,College graduate,White,Long,2,2,1,Low,1,0,0,"$100,001-$150,000"
1010911464,0,1,Married,College graduate,White,Medium,2,0,1,Low,1,0,0,"$100,001-$150,000"
1010911847,0,2,Married,Post graduate study/degree,White,Long,3,3,1,Medium,1,1,0,"$100,001-$150,000"
1010912746,0,2,Married,College graduate,White,Long,3,3,1,Medium,1,0,0,"$250,001-$299,999"
1010921125,0,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,2,0,0,Medium,0,1,0,"$75,001-$100,000"
1010926402,0,0,Married,Some college,White,Short,3,0,1,Low,0,0,1,"$100,001-$150,000"
1010926798,1,2,Married,Some college,White,Long,5,0,1,Medium,1,0,0,"$50,001-$75,000"
1010928499,0,0,Married,College graduate,White,Short,2,2,1,Low,0,1,1,"$75,001-$100,000"
1010929746,0,0,Married,College graduate,White,Long,6,2,1,Low,1,1,0,"$50,001-$75,000"
1010933808,0,2,Married,Post graduate study/degree,Asian,Medium,3,2,1,Medium,0,1,0,"$75,001-$100,000"
1010938877,0,0,Married,College graduate,White,Long,6,3,0,Medium,1,0,0,"$75,001-$100,000"
1010945660,0,0,Married,College graduate,White,Long,3,2,1,High,1,0,0,"$100,001-$150,000"
1010952039,0,0,Divorced/Widowed/Separated,College graduate,White,Long,4,3,1,Medium,1,0,0,"$100,001-$150,000"
1010953108,0,2,Married,College graduate,Hispanic,Medium,5,2,1,Medium,1,0,0,"$150,001-$200,000"
1010953507,0,1,Married,Post graduate study/degree,White,Long,4,2,0,Medium,1,1,0,"$300,000+"
1010961097,0,0,Married,Post graduate study/degree,White,Long,3,0,1,Medium,1,0,0,"$30,000-$50,000"
1010961828,0,2,Married,College graduate,White,Long,2,3,1,Low,1,0,0,"$100,001-$150,000"
1010986375,1,0,Married,High school graduate or less,Hispanic,Long,4,0,1,Medium,1,1,0,"$50,001-$75,000"
1010997717,0,2,Divorced/Widowed/Separated,Post graduate study/degree,African-American/Black,Short,4,3,1,High,1,0,0,"$75,001-$100,000"
1011010380,1,1,Married,High school graduate or less,White,Long,5,2,0,Medium,1,1,1,"$75,001-$100,000"
1011033622,0,1,Married,College graduate,White,Medium,6,2,0,Medium,0,0,1,"$50,001-$75,000"
1011035560,0,1,Divorced/Widowed/Separated,College graduate,White,Medium,5,2,1,Medium,1,0,0,"$150,001-$200,000"
1011037750,0,2,Married,College graduate,White,Medium,4,3,1,Medium,0,0,1,"$150,001-$200,000"
1011041218,1,0,Married,College graduate,White,Long,3,2,0,Low,0,1,0,"$75,001-$100,000"
1011043229,0,1,Living With Sig Oth/Dom Prtnr,College graduate,White,Short,4,3,0,Medium,0,1,0,"$250,001-$299,999"
1011047259,0,0,Single/Not Married,Post graduate study/degree,African-American/Black,Short,2,1,0,Medium,0,1,0,"$75,001-$100,000"
1011063289,0,0,Married,College graduate,White,Short,4,2,1,High,1,0,0,"$100,001-$150,000"
1011063459,0,0,Married,College graduate,White,Medium,3,2,0,Medium,1,1,0,"$250,001-$299,999"
1011072806,0,0,Married,Some college,White,Long,2,0,1,High,1,1,0,"$30,000-$50,000"
1011074094,1,0,Married,Post graduate study/degree,African-American/Black,Long,2,2,1,High,1,1,0,"$100,001-$150,000"
1011080043,0,2,Married,College graduate,African-American/Black,Medium,3,2,0,Medium,1,0,0,"$75,001-$100,000"
1011089784,0,1,Married,Post graduate study/degree,White,Medium,2,2,0,Medium,1,1,0,"$250,001-$299,999"
1011092424,0,2,Married,College graduate,White,Long,3,3,1,Medium,1,0,0,"$150,001-$200,000"
