Respondent,First New,Type of Sale,Marital Status,Education,Race,Ownership,Age Group,Trim Level,Previous Model,Miles / Day,Drive-City,Drive-Highway,Drive-Rural,Income Group
1020436947,0,1,Single/Not Married,College graduate,Hispanic,Medium,2,2,0,High,0,1,0,"$100,001-$150,000"
1020437226,0,0,Married,Post graduate study/degree,White,Short,2,2,0,Low,1,0,0,"$75,001-$100,000"
1020439172,0,2,Single/Not Married,College graduate,White,Long,3,2,1,Low,1,0,0,"Under $30,000"
1020440294,1,1,Single/Not Married,Some college,White,Long,2,0,1,High,0,1,0,"$30,000-$50,000"
1020452209,0,0,Single/Not Married,Some college,White,Medium,4,1,0,Medium,1,0,0,"$150,001-$200,000"
1020452730,1,0,Single/Not Married,College graduate,White,Long,3,1,1,Medium,1,0,0,"$50,001-$75,000"
1020458029,0,0,Married,Post graduate study/degree,Asian,Long,3,0,1,Medium,0,1,0,"$200,001-$250,000"
1020459025,1,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,3,1,1,Low,1,1,0,"$150,001-$200,000"
1020459114,0,0,Divorced/Widowed/Separated,College graduate,White,Long,3,0,0,Medium,1,1,0,"$50,001-$75,000"
1020461712,0,0,Married,Post graduate study/degree,White,Medium,5,2,1,Medium,0,1,0,"$100,001-$150,000"
1020464304,0,1,Married,College graduate,White,Medium,3,2,0,Low,1,0,0,"$150,001-$200,000"
1020466242,0,0,Married,College graduate,White,Long,5,2,1,Low,1,0,0,"$75,001-$100,000"
1020466943,0,2,Divorced/Widowed/Separated,College graduate,White,Medium,5,1,0,Medium,0,0,1,"$100,001-$150,000"
1020468148,0,2,Married,Post graduate study/degree,White,Long,4,0,1,High,0,1,0,"$100,001-$150,000"
1020468784,0,1,Divorced/Widowed/Separated,College graduate,White,Short,5,2,0,Low,0,0,1,"Under $30,000"
1020469152,0,0,Married,Post graduate study/degree,White,Long,5,1,1,Medium,0,1,0,"$100,001-$150,000"
1020469373,0,1,Married,College graduate,White,Long,3,1,0,Low,1,0,0,"$100,001-$150,000"
1020469934,1,2,Married,College graduate,White,Long,3,2,0,High,0,1,0,"$100,001-$150,000"
1020470312,0,0,Married,College graduate,White,Long,4,2,1,Low,1,0,0,"$75,001-$100,000"
1020476833,0,2,Married,Some college,White,Medium,5,2,0,Medium,0,1,0,"$100,001-$150,000"
1020476914,0,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,4,2,0,High,0,1,0,"$200,001-$250,000"
1020478631,1,0,Living With Sig Oth/Dom Prtnr,Some college,Hispanic,Long,3,1,1,Low,1,0,0,"$30,000-$50,000"
1020481080,0,0,Married,Post graduate study/degree,Asian,Medium,6,2,1,Medium,1,0,0,"$200,001-$250,000"
1020482477,0,1,Married,College graduate,White,Medium,6,2,0,Medium,1,0,0,"$100,001-$150,000"
1020486111,0,2,Married,High school graduate or less,White,Long,4,1,1,Low,0,0,1,"$150,001-$200,000"
1020486855,0,1,Married,College graduate,White,Medium,6,0,0,Low,1,0,0,"Under $30,000"
1020487487,1,2,Married,Post graduate study/degree,White,Medium,6,2,0,Low,1,0,0,"$100,001-$150,000"
1020488386,0,0,Married,College graduate,White,Medium,5,2,1,Medium,0,1,0,"$100,001-$150,000"
1020490011,0,0,Married,College graduate,White,Long,2,2,1,Medium,0,1,0,"$100,001-$150,000"
1020491026,0,0,Married,Some college,White,Long,5,0,0,Low,0,0,1,"$100,001-$150,000"
1020491336,0,1,Married,Post graduate study/degree,White,Long,6,0,0,Low,0,0,1,"$100,001-$150,000"
1020491964,0,2,Married,High school graduate or less,White,Medium,5,1,1,Low,1,0,0,"$100,001-$150,000"
1020492731,1,1,Married,Post graduate study/degree,White,Long,2,2,1,Low,1,0,0,"$100,001-$150,000"
1020493460,0,2,Married,Post graduate study/degree,White,Long,3,2,1,Low,1,1,0,"$200,001-$250,000"
1020493860,0,1,Married,Some college,White,Short,4,2,0,High,1,1,0,"$100,001-$150,000"
1020495650,0,0,Married,College graduate,African-American/Black,Long,5,1,1,Medium,1,1,0,"$200,001-$250,000"
1020495820,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,Other,Short,2,0,0,High,1,1,0,"$50,001-$75,000"
1020496613,0,2,Married,College graduate,White,Long,3,1,0,Low,0,0,1,"$100,001-$150,000"
1020496826,0,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,5,1,0,Medium,0,1,0,"$150,001-$200,000"
1020497512,0,0,Married,College graduate,White,Medium,3,2,1,Medium,1,1,0,"$150,001-$200,000"
1020499280,0,0,Married,College graduate,White,Long,5,2,1,Medium,0,1,0,"$200,001-$250,000"
1020500670,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Short,6,1,1,Low,1,0,0,"$30,000-$50,000"
1020501730,0,2,Married,Some college,White,Long,5,2,1,Low,0,0,1,"$30,000-$50,000"
1020502826,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,5,2,0,Low,0,1,0,"$30,000-$50,000"
1020505019,0,2,Married,Post graduate study/degree,White,Long,6,2,1,Low,1,0,0,"$100,001-$150,000"
1020506244,0,0,Single/Not Married,College graduate,White,Medium,2,2,1,Medium,0,1,0,"$50,001-$75,000"
1020512171,0,2,Divorced/Widowed/Separated,Some college,White,Short,5,0,0,Low,1,1,0,"Under $30,000"
1020512236,0,0,Married,High school graduate or less,White,Long,4,1,1,Medium,1,0,0,"$75,001-$100,000"
1020513453,0,0,Married,Post graduate study/degree,White,Long,6,1,1,Medium,0,0,0,"$50,001-$75,000"
1020514123,0,0,Married,Some college,White,Medium,5,2,0,Medium,1,0,0,"$30,000-$50,000"
1020514298,0,0,Married,Some college,White,Medium,6,1,0,Very High,0,1,1,"$30,000-$50,000"
1020514336,0,0,Married,Post graduate study/degree,White,Medium,6,2,1,Low,1,0,0,"$100,001-$150,000"
1020517912,0,0,Married,Post graduate study/degree,White,Medium,4,1,1,Medium,0,0,1,"$150,001-$200,000"
1020518692,0,0,Single/Not Married,College graduate,Hispanic,Short,2,0,0,Very High,1,0,0,"$30,000-$50,000"
1020522428,0,0,Married,Some college,White,Medium,5,2,1,Medium,1,0,0,"$75,001-$100,000"
1020527993,0,0,Divorced/Widowed/Separated,College graduate,White,Long,2,1,1,High,1,1,0,"$50,001-$75,000"
1020528604,1,0,Divorced/Widowed/Separated,High school graduate or less,White,Long,6,1,0,Medium,0,1,0,"$50,001-$75,000"
1020529228,0,0,Married,Post graduate study/degree,White,Long,6,2,1,Low,0,0,1,"$75,001-$100,000"
1020530633,1,2,Single/Not Married,Post graduate study/degree,White,Long,2,1,1,High,1,0,0,"$30,000-$50,000"
1020531346,0,0,Married,Some college,White,Medium,3,1,0,High,1,0,0,"$75,001-$100,000"
1020535112,0,0,Married,Some college,White,Long,5,2,1,Low,1,1,1,"$100,001-$150,000"
1020535848,0,2,Married,College graduate,White,Long,5,2,0,Low,0,0,1,"$150,001-$200,000"
1020536461,0,1,Married,College graduate,White,Medium,6,1,1,Medium,1,1,0,"$100,001-$150,000"
1020536500,0,2,Married,Post graduate study/degree,White,Long,5,2,1,Medium,1,0,0,"$100,001-$150,000"
1020536674,0,1,Married,Some college,White,Medium,4,1,0,Medium,1,0,0,"$50,001-$75,000"
1020537280,1,0,Married,College graduate,White,Long,2,2,1,Low,0,0,1,"$30,000-$50,000"
1020541368,0,2,Married,Post graduate study/degree,White,Long,6,2,1,Medium,1,1,0,"$100,001-$150,000"
1020541554,0,2,Married,College graduate,White,Long,2,2,1,Medium,1,0,0,"$250,001-$299,999"
1020542208,0,0,Married,Some college,White,Short,6,2,0,Low,1,0,0,"Under $30,000"
1020542461,0,2,Married,Some college,White,Medium,5,1,0,Medium,1,0,0,"$75,001-$100,000"
1020543298,1,0,Married,Post graduate study/degree,White,Long,2,2,1,Medium,1,0,0,"$100,001-$150,000"
1020543620,0,0,Married,Post graduate study/degree,White,Long,6,0,1,Low,0,1,0,"$100,001-$150,000"
1020544049,0,0,Single/Not Married,College graduate,White,Long,5,2,1,Low,1,0,0,"$50,001-$75,000"
1020548508,1,2,Single/Not Married,College graduate,White,Medium,2,0,1,Medium,1,1,1,"$50,001-$75,000"
1020549105,1,0,Single/Not Married,College graduate,White,Long,2,2,1,Medium,1,1,0,"$100,001-$150,000"
1020549342,0,2,Married,College graduate,White,Long,5,2,1,Low,0,0,1,"$150,001-$200,000"
1020549563,1,0,Married,College graduate,White,Long,3,2,1,Medium,0,1,0,"$100,001-$150,000"
1020551606,1,2,Married,College graduate,White,Long,2,1,1,Medium,1,1,0,"$100,001-$150,000"
1020552009,0,0,Married,College graduate,White,Medium,5,1,1,High,0,1,0,"$100,001-$150,000"
1020552661,0,2,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,3,1,1,Medium,1,0,0,"$30,000-$50,000"
1020555032,0,0,Single/Not Married,College graduate,African-American/Black,Long,2,0,0,High,1,1,0,"$50,001-$75,000"
1020555695,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,5,2,0,High,1,0,0,"$30,000-$50,000"
1020558597,0,0,Single/Not Married,Post graduate study/degree,White,Long,3,1,0,Low,1,0,0,"$75,001-$100,000"
1020561784,0,0,Married,Post graduate study/degree,White,Medium,6,1,1,Medium,1,0,0,"$50,001-$75,000"
1020562039,0,0,Married,College graduate,White,Long,3,2,1,Medium,1,0,0,"$150,001-$200,000"
1020564341,0,0,Married,Some college,White,Short,5,2,0,Low,0,1,0,"$30,000-$50,000"
1020567324,0,0,Single/Not Married,Post graduate study/degree,Hispanic,Medium,2,1,1,High,0,1,0,"$75,001-$100,000"
1020571062,0,0,Married,Post graduate study/degree,Hispanic,Short,4,1,1,Very High,1,1,0,"$75,001-$100,000"
1020573340,0,0,Married,Post graduate study/degree,White,Short,3,2,0,Medium,1,1,0,"$150,001-$200,000"
1020573502,0,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,6,0,1,Medium,0,1,1,"Under $30,000"
1020575181,0,0,Married,Post graduate study/degree,White,Long,3,1,1,Medium,1,0,0,"$100,001-$150,000"
1020575718,0,0,Married,Some college,White,Short,4,2,1,Medium,1,0,0,"$50,001-$75,000"
1020577281,0,0,Married,College graduate,Hispanic,Long,5,2,1,Low,1,0,0,"$50,001-$75,000"
1020577516,0,2,Married,College graduate,White,Long,5,2,1,Low,1,0,0,"$30,000-$50,000"
1020582366,1,1,Single/Not Married,High school graduate or less,Hispanic,Long,3,0,1,Medium,1,0,0,"$30,000-$50,000"
1020584148,1,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Medium,2,1,1,Medium,1,0,0,"$50,001-$75,000"
1020594763,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,6,2,1,Medium,1,1,0,"$75,001-$100,000"
1020599927,0,0,Married,Post graduate study/degree,Hispanic,Long,4,1,0,Medium,0,1,0,"$75,001-$100,000"
1020602510,0,0,Married,High school graduate or less,White,Medium,4,2,0,Medium,0,1,1,"$50,001-$75,000"
1020602677,0,0,Married,Post graduate study/degree,White,Medium,5,1,1,Medium,1,1,0,"$150,001-$200,000"
1020604548,1,0,Married,Some college,Other,Long,5,2,0,Medium,1,1,0,"$50,001-$75,000"
1020605250,0,2,Married,College graduate,White,Long,4,2,1,Low,1,0,0,"$100,001-$150,000"
1020606141,1,1,Living With Sig Oth/Dom Prtnr,Some college,White,Long,2,0,1,High,0,1,0,"$50,001-$75,000"
1020606966,0,1,Divorced/Widowed/Separated,Some college,White,Short,4,0,0,High,0,0,1,"$75,001-$100,000"
1020607474,0,0,Married,Post graduate study/degree,White,Long,3,1,1,Low,0,0,1,"$50,001-$75,000"
1020612460,0,2,Married,College graduate,White,Long,5,1,1,Medium,1,1,0,"$100,001-$150,000"
1020612737,0,1,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,Other,Medium,2,2,0,Low,1,0,0,"$100,001-$150,000"
1020614535,0,1,Married,Some college,White,Medium,5,2,0,Low,0,0,1,"$100,001-$150,000"
1020615655,0,1,Married,High school graduate or less,White,Medium,3,0,0,Low,0,0,1,"$50,001-$75,000"
1020616678,0,1,Married,Post graduate study/degree,White,Medium,5,2,0,Medium,0,1,0,"$200,001-$250,000"
1020616732,0,2,Married,Post graduate study/degree,White,Long,5,2,1,High,0,0,1,"$150,001-$200,000"
1020617291,0,2,Married,Some college,White,Short,4,1,0,High,0,1,0,"$75,001-$100,000"
1020617763,0,2,Married,Post graduate study/degree,White,Long,2,1,1,High,0,1,0,"$150,001-$200,000"
1020620535,0,2,Married,College graduate,White,Long,3,1,0,Low,0,1,0,"$200,001-$250,000"
1020622031,0,0,Single/Not Married,College graduate,White,Long,3,1,0,Low,1,0,0,"$100,001-$150,000"
1020622163,0,1,Married,Post graduate study/degree,White,Long,3,1,0,Low,1,0,0,"$150,001-$200,000"
1020627840,1,2,Married,Post graduate study/degree,White,Medium,4,2,1,High,0,1,0,"$150,001-$200,000"
1020628129,0,2,Married,College graduate,White,Long,5,2,0,Low,1,1,0,"$100,001-$150,000"
1020629591,0,0,Married,Post graduate study/degree,White,Medium,4,2,0,Medium,1,0,0,"$300,000+"
1020629800,0,1,Married,College graduate,White,Medium,3,0,1,Medium,1,0,0,"$50,001-$75,000"
1020630000,0,2,Married,Some college,White,Short,3,1,1,Low,1,0,0,"$50,001-$75,000"
1020630468,1,1,Married,Post graduate study/degree,White,Long,2,0,0,Medium,0,1,0,"$75,001-$100,000"
1020630964,0,2,Married,High school graduate or less,White,Medium,6,2,0,Low,1,0,0,"Under $30,000"
1020631634,0,2,Married,College graduate,White,Long,4,2,0,Low,0,0,1,"$50,001-$75,000"
1020633211,0,2,Married,College graduate,White,Long,4,1,1,Low,1,0,0,"$100,001-$150,000"
1020633246,0,0,Single/Not Married,College graduate,White,Medium,4,2,1,Low,1,0,0,"$100,001-$150,000"
1020633785,1,0,Married,Post graduate study/degree,White,Long,3,0,0,Medium,0,1,0,"$200,001-$250,000"
1020634765,0,1,Married,College graduate,White,Medium,4,1,0,Medium,0,0,1,"$100,001-$150,000"
1020635753,0,0,Married,Post graduate study/degree,Asian,Long,4,1,0,High,1,1,0,"$100,001-$150,000"
1020636440,0,2,Single/Not Married,Post graduate study/degree,Asian,Medium,4,2,0,Medium,1,1,1,"$300,000+"
1020638655,0,2,Married,Some college,White,Long,5,1,1,Medium,0,0,1,"$75,001-$100,000"
1020638981,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Medium,0,0,1,"$100,001-$150,000"
1020640692,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,4,1,1,Medium,1,0,0,"$100,001-$150,000"
1020642334,0,2,Married,Some college,White,Medium,4,2,0,Low,0,0,1,"$100,001-$150,000"
1020643675,0,0,Married,Some college,White,Long,5,0,1,High,0,1,0,"$50,001-$75,000"
1020643918,1,2,Single/Not Married,Post graduate study/degree,White,Long,3,2,1,Medium,1,0,0,"$75,001-$100,000"
1020645384,0,0,Single/Not Married,College graduate,White,Medium,5,0,0,Medium,1,0,0,"$50,001-$75,000"
1020646127,0,0,Married,Some college,White,Short,3,1,1,Low,1,0,0,"$50,001-$75,000"
1020648316,0,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,3,0,1,Medium,1,0,0,"$100,001-$150,000"
1020648898,0,0,Married,College graduate,White,Long,5,2,1,Medium,1,0,0,"$100,001-$150,000"
1020649290,0,0,Married,Some college,White,Short,6,1,1,High,1,0,0,"$75,001-$100,000"
1020649720,0,1,Married,Post graduate study/degree,Asian,Medium,2,2,0,Medium,0,0,1,"$100,001-$150,000"
1020654090,0,0,Single/Not Married,Some college,White,Medium,4,2,0,High,1,1,0,"$100,001-$150,000"
1020657897,0,0,Married,College graduate,White,Long,6,2,1,Low,0,0,1,"$100,001-$150,000"
1020663528,0,1,Divorced/Widowed/Separated,Some college,White,Medium,6,1,0,Low,1,0,0,"$75,001-$100,000"
1020664494,0,0,Married,Some college,White,Long,6,0,1,Medium,0,1,0,"$75,001-$100,000"
1020666020,0,0,Married,Post graduate study/degree,White,Long,6,0,1,Medium,1,1,0,"$30,000-$50,000"
1020668171,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,4,2,1,Medium,0,0,1,"$100,001-$150,000"
1020673930,0,0,Married,Some college,White,Long,6,2,1,Low,1,0,0,"$50,001-$75,000"
1020674570,0,2,Divorced/Widowed/Separated,Some college,White,Short,2,2,1,Low,1,1,1,"$30,000-$50,000"
1020674589,0,0,Married,Some college,White,Long,6,2,1,Medium,1,1,1,"$100,001-$150,000"
1020675739,0,2,Divorced/Widowed/Separated,Some college,White,Long,4,2,1,Low,0,0,1,"$30,000-$50,000"
1020677740,0,0,Married,Post graduate study/degree,White,Short,2,1,0,Medium,1,1,0,"$75,001-$100,000"
1020678681,0,0,Married,College graduate,White,Short,6,2,1,Low,1,0,0,"$100,001-$150,000"
1020678690,0,2,Married,Post graduate study/degree,White,Medium,4,2,1,High,0,1,0,"$150,001-$200,000"
1020679734,0,1,Divorced/Widowed/Separated,Some college,White,Long,4,2,1,Medium,0,1,0,"$75,001-$100,000"
1020680767,0,2,Single/Not Married,Some college,White,Medium,1,0,1,Medium,0,1,1,"$50,001-$75,000"
1020681003,0,0,Married,College graduate,White,Long,5,1,1,Medium,0,1,0,"$100,001-$150,000"
1020681283,0,0,Single/Not Married,Some college,White,Medium,3,0,1,High,0,1,0,"$50,001-$75,000"
1020682590,0,0,Married,Post graduate study/degree,White,Short,6,1,1,Medium,1,0,0,"$100,001-$150,000"
1020684789,1,2,Married,College graduate,White,Medium,2,1,1,High,1,1,1,"$50,001-$75,000"
1020685386,0,0,Divorced/Widowed/Separated,Some college,White,Short,5,1,0,High,1,1,0,"Under $30,000"
1020685572,1,1,Single/Not Married,College graduate,White,Long,2,2,1,Low,1,0,0,"$75,001-$100,000"
1020686129,0,1,Single/Not Married,College graduate,Hispanic,Short,3,2,0,High,1,1,0,"$75,001-$100,000"
1020686498,0,0,Married,Post graduate study/degree,White,Medium,5,2,0,Medium,0,0,1,"$75,001-$100,000"
1020686900,0,2,Married,Post graduate study/degree,White,Long,4,2,1,Medium,0,1,1,"$200,001-$250,000"
1020687036,0,0,Married,Post graduate study/degree,White,Long,5,2,1,Low,1,0,0,"$200,001-$250,000"
1020687257,0,2,Married,College graduate,White,Long,5,1,1,Low,1,0,0,"$100,001-$150,000"
1020687400,0,0,Married,Some college,White,Short,6,2,0,Low,1,0,0,"$75,001-$100,000"
1020687516,0,2,Married,Some college,White,Long,4,2,0,Medium,1,0,1,"$75,001-$100,000"
1020687621,0,0,Divorced/Widowed/Separated,College graduate,White,Long,6,2,1,Low,0,0,1,"Under $30,000"
1020688202,0,1,Married,Some college,White,Medium,3,2,1,Very High,0,1,0,"$200,001-$250,000"
1020688547,0,1,Married,Post graduate study/degree,White,Medium,6,2,0,Medium,1,1,0,"$100,001-$150,000"
1020688962,0,1,Married,College graduate,White,Medium,5,2,1,Low,0,1,0,"$100,001-$150,000"
1020689772,0,0,Single/Not Married,College graduate,White,Long,2,1,1,Low,1,1,0,"$50,001-$75,000"
1020694059,0,2,Married,College graduate,White,Long,4,2,1,Low,0,0,1,"$200,001-$250,000"
1020694105,0,0,Married,Some college,White,Long,5,2,0,Medium,1,0,0,"$50,001-$75,000"
1020694121,0,2,Divorced/Widowed/Separated,College graduate,White,Long,4,1,1,Medium,1,0,0,"$100,001-$150,000"
1020694130,0,0,Married,College graduate,White,Medium,3,2,1,Medium,1,0,0,"$75,001-$100,000"
1020694768,0,2,Married,Some college,White,Medium,2,2,1,High,1,0,0,"$100,001-$150,000"
1020696272,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,4,0,1,High,0,1,0,"$100,001-$150,000"
1020696493,0,0,Married,College graduate,White,Medium,2,2,0,Medium,1,1,1,"$50,001-$75,000"
1020696787,0,0,Married,Post graduate study/degree,White,Long,4,1,0,Medium,1,0,0,"$100,001-$150,000"
1020697384,0,1,Married,Post graduate study/degree,White,Medium,3,1,0,Low,1,0,0,"$150,001-$200,000"
1020697600,0,1,Married,Some college,White,Long,5,2,1,Low,1,0,0,"$75,001-$100,000"
1020698160,0,0,Single/Not Married,Post graduate study/degree,White,Long,4,1,1,Low,1,0,0,"$75,001-$100,000"
1020700644,0,0,Married,College graduate,Asian,Medium,5,2,1,Medium,1,0,0,"$150,001-$200,000"
1020700776,0,0,Married,Post graduate study/degree,White,Short,4,1,0,Low,1,1,1,"$50,001-$75,000"
1020700857,0,0,Divorced/Widowed/Separated,College graduate,White,Short,3,1,1,High,1,1,0,"$50,001-$75,000"
1020701683,0,0,Married,College graduate,White,Short,6,2,1,Medium,0,0,0,"$100,001-$150,000"
1020708670,0,2,Married,College graduate,White,Long,6,2,0,Medium,1,0,0,"$75,001-$100,000"
1020709650,0,0,Married,College graduate,White,Long,6,1,1,Medium,1,1,0,"$50,001-$75,000"
1020709978,0,1,Divorced/Widowed/Separated,College graduate,Hispanic,Long,4,1,0,Low,1,0,0,"$50,001-$75,000"
1020719000,0,0,Married,Post graduate study/degree,White,Long,4,1,1,Medium,1,0,0,"$150,001-$200,000"
1020720211,0,2,Married,Post graduate study/degree,White,Long,6,1,1,Low,1,0,0,"$100,001-$150,000"
1020720440,1,0,Married,College graduate,African-American/Black,Long,1,2,1,Low,1,0,0,"$100,001-$150,000"
1020721390,0,0,Married,Some college,White,Short,5,2,1,Low,0,1,0,"$30,000-$50,000"
1020722770,0,0,Married,Post graduate study/degree,White,Long,6,1,0,Low,1,0,0,"$50,001-$75,000"
1020737033,0,2,Married,Some college,Asian,Long,4,1,1,High,1,0,0,"$100,001-$150,000"
1020743548,1,2,Married,Post graduate study/degree,White,Long,3,1,1,Low,0,1,0,"$75,001-$100,000"
1020744676,1,0,Married,College graduate,Other,Long,4,1,1,Low,1,0,0,"$75,001-$100,000"
1020744803,0,0,Married,College graduate,White,Long,5,2,0,Medium,1,1,0,"$50,001-$75,000"
1020748159,0,2,Married,Post graduate study/degree,White,Long,5,2,0,Medium,1,0,0,"$200,001-$250,000"
1020748370,0,2,Married,Post graduate study/degree,White,Long,6,2,1,Low,1,0,0,"$75,001-$100,000"
